date,open,high,low,close,volume,amount
2026-08-10,0.897,0.901,0.878,0.892,1565503,138886871
2026-08-07,0.88,0.89,0.87,0.89,1741618,153900000
2026-08-06,0.88,0.89,0.87,0.88,1782872,156380000
2026-08-05,0.87,0.89,0.86,0.89,2459017,215450000
2026-08-04,0.86,0.87,0.85,0.87,2304807,198540000
2026-08-03,0.84,0.85,0.84,0.85,2132953,180780000
2026-07-31,0.83,0.85,0.83,0.84,2327496,196160000
2026-07-30,0.83,0.85,0.81,0.82,2072053,171140000
2026-07-29,0.83,0.84,0.82,0.84,2214928,184090000
2026-07-28,0.85,0.86,0.82,0.83,2659912,222010000
2026-07-27,0.82,0.86,0.82,0.86,2443840,207310000
2026-07-24,0.87,0.87,0.83,0.83,3204190,270660000
2026-07-23,0.83,0.87,0.83,0.87,3777090,323280000
2026-07-22,0.84,0.84,0.82,0.83,1355051,113020000
2026-07-21,0.82,0.84,0.79,0.84,2062656,168450000
2026-07-20,0.82,0.84,0.8,0.81,1925185,157860000
2026-07-17,0.85,0.85,0.81,0.81,1602634,132880000
2026-07-16,0.87,0.88,0.84,0.85,1488887,128040000
2026-07-15,0.9,0.91,0.88,0.88,1191534,106100000
2026-07-14,0.88,0.9,0.86,0.9,1371650,121010000
2026-07-13,0.93,0.94,0.88,0.89,1868940,168150000
2026-07-10,0.94,0.96,0.93,0.93,1398130,132760000
2026-07-09,0.93,0.94,0.9,0.94,1637160,150400000
2026-07-08,0.96,0.97,0.93,0.93,1389798,130600000
2026-07-07,1,1,0.96,0.96,1393885,135590000
2026-07-06,1.02,1.03,0.99,1,1550306,155610000
2026-07-03,1,1.03,1,1.01,1063174,107990000
2026-07-02,1.02,1.04,1,1,1760782,178500000
2026-07-01,1.08,1.08,1.04,1.04,1508189,157940000
2026-06-30,1.06,1.08,1.06,1.08,830141,88670000
2026-06-29,1.07,1.08,1.04,1.06,1069965,112630000
2026-06-26,1.13,1.13,1.07,1.07,1540096,167230000
2026-06-25,1.12,1.14,1.11,1.13,1077292,121580000
2026-06-24,1.12,1.12,1.1,1.12,915403,101650000
2026-06-23,1.15,1.16,1.11,1.12,1286414,145790000
2026-06-22,1.11,1.15,1.11,1.15,1753505,198560000
2026-06-18,1.09,1.11,1.08,1.1,1184726,130690000
2026-06-17,1.08,1.1,1.07,1.09,946340,102660000
2026-06-16,1.05,1.09,1.05,1.08,1638767,176660000
2026-06-15,1.03,1.05,1.02,1.05,1411093,146330000
2026-06-12,1.02,1.04,1.01,1.01,1287932,132010000
2026-06-11,1.01,1.03,1,1.01,1246731,126360000
2026-06-10,1.06,1.06,1.01,1.03,1940202,199390000
2026-06-09,1.03,1.07,1.03,1.07,1477240,155200000
2026-06-08,1.04,1.06,1.02,1.03,1412628,146740000
2026-06-05,1.07,1.08,1.05,1.06,1272816,135280000
2026-06-04,1.06,1.08,1.06,1.07,1393849,149630000
2026-06-03,1.06,1.08,1.06,1.07,2201004,235110000
2026-06-02,1.04,1.06,1.03,1.05,1404206,146540000
2026-06-01,1.05,1.07,1.04,1.05,1897262,200060000
2026-05-29,1.05,1.06,1.03,1.04,1691118,176950000
2026-05-28,1.05,1.05,1.02,1.05,1609118,166680000
2026-05-27,1.04,1.06,1.03,1.05,2020263,212430000
2026-05-26,1.07,1.07,1.03,1.04,1936115,201490000
2026-05-25,1.08,1.08,1.06,1.07,1247293,132860000
2026-05-22,1.05,1.06,1.04,1.06,1219142,128640000
2026-05-21,1.09,1.1,1.04,1.05,1816099,194430000
2026-05-20,1.08,1.1,1.08,1.1,1135309,123620000
2026-05-19,1.07,1.09,1.04,1.09,1502258,160160000
2026-05-18,1.03,1.07,1.03,1.07,1108948,117580000
2026-05-15,1.07,1.08,1.03,1.05,2019598,211730000
2026-05-14,1.13,1.13,1.08,1.08,1897265,208210000
2026-05-13,1.08,1.12,1.08,1.11,1575635,174000000
2026-05-12,1.07,1.09,1.07,1.09,1388195,150120000
2026-05-11,1.06,1.08,1.06,1.07,1449850,155440000
2026-05-08,1.05,1.05,1.04,1.05,1152908,120750000
2026-05-07,1.03,1.05,1.03,1.05,1790708,186370000
2026-05-06,0.99,1.03,0.99,1.03,1973926,200990000
2026-04-30,1,1,0.98,0.99,1031405,101430000
2026-04-29,0.98,1,0.98,1,906227,89660000
2026-04-28,1.01,1.01,0.98,0.99,1441687,142610000
2026-04-27,1.01,1.02,1,1.01,1091181,110210000
2026-04-24,1.02,1.03,1,1.01,1362584,137930000
2026-04-23,1.03,1.05,1.01,1.03,2026246,208100000
2026-04-22,0.99,1.03,0.99,1.03,1840049,187010000
2026-04-21,1.01,1.01,0.98,1,1553899,154020000
2026-04-20,0.98,1.01,0.97,1.01,2039749,202220000
2026-04-17,0.97,0.97,0.96,0.97,1209640,116750000
2026-04-16,0.96,0.97,0.94,0.97,1312884,125410000
2026-04-15,0.95,0.97,0.95,0.96,1863508,179070000
2026-04-14,0.94,0.94,0.93,0.94,1013055,95030000
2026-04-13,0.94,0.94,0.92,0.93,1317027,122540000
2026-04-10,0.95,0.96,0.95,0.95,1020978,97670000
2026-04-09,0.95,0.96,0.93,0.95,981284,92820000
2026-04-08,0.93,0.96,0.93,0.96,1817767,171440000
2026-04-07,0.92,0.93,0.91,0.91,811121,74470000
2026-04-03,0.93,0.94,0.92,0.92,1206532,111990000
2026-04-02,0.94,0.95,0.92,0.93,1165092,108800000
2026-04-01,0.95,0.95,0.93,0.94,833721,78060000
2026-03-31,0.94,0.96,0.93,0.93,1237202,116080000
2026-03-30,0.93,0.95,0.92,0.95,1012666,94800000
2026-03-27,0.92,0.95,0.92,0.94,889207,83420000
2026-03-26,0.97,0.97,0.94,0.94,1170952,110840000
2026-03-25,0.94,0.97,0.94,0.96,1710118,163740000
2026-03-24,0.93,0.93,0.9,0.93,1462227,134500000
2026-03-23,0.92,0.94,0.9,0.91,1712158,157740000
2026-03-20,0.95,0.96,0.94,0.94,1584821,150520000
2026-03-19,0.97,0.97,0.94,0.95,1800581,172240000
2026-03-18,0.97,0.98,0.96,0.98,1901823,184550000
2026-03-17,1,1,0.96,0.97,2661051,261070000
2026-03-16,1.02,1.03,0.99,1,2696070,268420000
2026-03-13,1.05,1.05,1.02,1.02,2392754,246960000
2026-03-12,1.06,1.07,1.04,1.05,1587483,166650000
2026-03-11,1.07,1.08,1.06,1.06,1767749,188420000
2026-03-10,1.06,1.07,1.05,1.07,1721459,182700000
2026-03-09,1.05,1.06,1.02,1.06,2543748,264160000
2026-03-06,1.05,1.07,1.04,1.05,2507593,264850000
2026-03-05,1.03,1.05,1.02,1.05,2692265,280200000
2026-03-04,1,1.03,0.98,1.01,2395229,241390000
