date,open,high,low,close,volume,amount
2026-08-10,195.28,198.66,178.85,185.94,1026959,19040061414
2026-08-07,190,202.18,190,195.27,1023486,20098890000
2026-08-06,180,195.55,178.99,187.68,859291,16095180000
2026-08-05,162,193.88,162,188.83,1351069,24440700000
2026-08-04,168.76,179.09,167,179.09,868174,15329030000
2026-08-03,165,171,161.98,162.81,808712,13392680000
2026-07-31,177,177.98,170.32,171.48,1223940,21468490000
2026-07-30,178.05,178.5,161.8,161.8,1060298,17487070000
2026-07-29,181,184,171.64,179.78,1279208,22651580000
2026-07-28,197,200.26,190.71,190.71,730447,14207410000
2026-07-27,199.15,211.9,188.88,211.9,827580,16631530000
2026-07-24,199.11,205.83,196.98,199.18,728226,14607680000
2026-07-23,223,224.03,198.99,206.65,1230956,25922610000
2026-07-22,230.65,239.77,215.6,217.5,1274903,29410730000
2026-07-21,217.73,237.65,195.96,231,1526580,32705700000
2026-07-20,241.91,246,217.73,217.73,1088241,24583740000
2026-07-17,258.01,260,241.92,241.92,1090498,26774330000
2026-07-16,250.01,276,246.8,268.8,1158991,30680860000
2026-07-15,261,280.08,255.88,262.49,1391335,37257850000
2026-07-14,241.52,260.37,237.01,260.37,954686,23856270000
2026-07-13,237.58,251.4,232,236.7,938795,22707560000
2026-07-10,269.37,274.5,240,242.3,1188960,31097430000
2026-07-09,242,261.32,236.98,261.32,1123457,27786400000
2026-07-08,233,245,226.04,237.56,962855,22801660000
2026-07-07,224.48,241.59,219.1,236.87,928145,21486740000
2026-07-06,238,239.98,216,224.46,765320,17453030000
2026-07-03,211,242.45,204,232.73,1242012,27821160000
2026-07-02,226,229.89,221.68,221.68,843916,18849580000
2026-07-01,262.35,263.88,242.72,246.31,653224,16486420000
2026-06-30,247.54,268.5,247.54,262.35,625797,16198460000
2026-06-29,255,259.62,235.11,249.59,756161,18714110000
2026-06-26,268,271.88,256,260.32,690775,18183310000
2026-06-25,263,275.99,258.25,275.8,791788,21377150000
2026-06-24,252.14,260.97,252,257.13,579845,14870960000
2026-06-23,265.01,266.99,253,255.02,721028,18626700000
2026-06-22,273.05,275.42,260,270.55,904511,24335660000
2026-06-18,256.92,277.6,255.15,273,795976,21311190000
2026-06-17,255.12,266.03,251,256.92,976383,25196210000
2026-06-16,244,253.1,235.88,249.06,1025167,24938540000
2026-06-15,222.47,239.31,215.39,239.31,853771,19726070000
2026-06-12,220.5,226.8,214,217.55,795949,17464680000
2026-06-11,215,221.68,205.01,210.99,654865,13984150000
2026-06-10,216.59,227.98,210.83,212.27,685924,14852980000
2026-06-09,216.82,225.6,213.36,224.4,717055,15773110000
2026-06-08,210,220.5,209,213,705983,15134540000
2026-06-05,232.08,241.8,219.05,221.41,844741,19466320000
2026-06-04,222.11,244.7,222.11,237.8,835019,19753270000
2026-06-03,219.6,232.02,219,223.99,1175069,26553620000
2026-06-02,200,210.93,196.9,210.93,1081481,22069750000
2026-06-01,209.22,212,191.75,191.75,1359590,26724510000
2026-05-29,222.93,229.95,210.7,213.05,756485,16575770000
2026-05-28,222,223,212.4,219,776935,16830770000
2026-05-27,216.78,234,212.6,223.37,869030,19508630000
2026-05-26,221,225.11,216.36,221.2,677237,14919590000
2026-05-25,222.91,228.28,218.3,226.24,831651,18617370000
2026-05-22,210.92,221.73,210.92,220.55,843617,18374460000
2026-05-21,223.23,225,204.16,206.97,899478,19384620000
2026-05-20,220.1,225.57,216.05,223,782079,17268250000
2026-05-19,206,224.5,198,222.08,1100759,23346310000
2026-05-18,203.35,215.6,199.94,211.25,783883,16379130000
2026-05-15,212.86,215.63,196.12,203.35,1019791,20908500000
2026-05-14,220.74,226,213.35,214.89,762371,16680920000
2026-05-13,213,225.66,212.9,220.75,787040,17257180000
2026-05-12,223.57,230,213.51,219.46,914307,20276050000
2026-05-11,212,222.6,208.47,218.3,894415,19363930000
