date,open,high,low,close,volume,amount
2026-08-10,0.661,0.665,0.628,0.644,61188290,3928000808
2026-08-07,0.66,0.68,0.65,0.66,63609417,4214320000
2026-08-06,0.62,0.67,0.62,0.65,69255184,4470060000
2026-08-05,0.61,0.65,0.6,0.64,126540872,7941840000
2026-08-04,0.6,0.64,0.6,0.64,93309241,5803240000
2026-08-03,0.57,0.6,0.57,0.58,46569718,2710590000
2026-07-31,0.6,0.61,0.58,0.58,93598605,5613530000
2026-07-30,0.59,0.6,0.54,0.56,110354509,6192520000
2026-07-29,0.6,0.61,0.57,0.6,79074757,4704480000
2026-07-28,0.64,0.65,0.6,0.6,81965825,5079630000
2026-07-27,0.64,0.67,0.63,0.67,42346596,2775660000
2026-07-24,0.65,0.67,0.65,0.65,45064802,2954380000
2026-07-23,0.68,0.7,0.66,0.67,52478191,3558860000
2026-07-22,0.69,0.71,0.67,0.67,87010013,6014620000
2026-07-21,0.65,0.7,0.61,0.7,114591961,7589770000
2026-07-20,0.67,0.69,0.62,0.65,84558661,5558220000
2026-07-17,0.72,0.72,0.66,0.66,106197034,7199250000
2026-07-16,0.74,0.76,0.72,0.73,74391449,5503200000
2026-07-15,0.78,0.79,0.76,0.76,63058827,4876190000
2026-07-14,0.74,0.78,0.73,0.78,88171485,6695390000
2026-07-13,0.76,0.78,0.73,0.74,53432032,4025790000
2026-07-10,0.82,0.83,0.78,0.78,77459821,6250020000
2026-07-09,0.77,0.81,0.75,0.81,91328309,7102780000
2026-07-08,0.77,0.79,0.75,0.76,62745983,4810680000
2026-07-07,0.75,0.77,0.74,0.76,70181991,5331030000
2026-07-06,0.8,0.8,0.74,0.76,70680733,5402820000
2026-07-03,0.78,0.82,0.78,0.79,35660164,5698470000
2026-07-02,0.83,0.83,0.78,0.79,49106812,7908430000
2026-07-01,0.9,0.91,0.85,0.86,47573276,8328640000
2026-06-30,0.86,0.91,0.86,0.9,37038486,6560290000
2026-06-29,0.87,0.89,0.83,0.86,48273780,8234200000
2026-06-26,0.92,0.92,0.87,0.88,57105090,10173300000
2026-06-25,0.92,0.94,0.9,0.94,35806995,6634450000
2026-06-24,0.89,0.92,0.89,0.91,28246493,5110290000
2026-06-23,0.92,0.93,0.89,0.9,35646614,6461050000
2026-06-22,0.92,0.94,0.9,0.93,29113272,5353380000
2026-06-18,0.87,0.92,0.87,0.91,24022580,4332930000
2026-06-17,0.85,0.88,0.85,0.88,30267967,5247240000
2026-06-16,0.85,0.88,0.84,0.86,30484283,5242670000
2026-06-15,0.8,0.85,0.78,0.84,38744952,6338420000
2026-06-12,0.83,0.83,0.79,0.79,39347492,6340660000
2026-06-11,0.81,0.83,0.78,0.8,40686116,6532510000
2026-06-10,0.83,0.84,0.81,0.82,31925751,5233330000
