entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2018-01-25,2018-02-06,long,14200,21.78,21.1,-9958.03,-3.12,12,sh603899,sh603899,sh603899
2018-03-02,2018-03-05,long,9100,32.77,32.15,-5935.98,-1.89,3,sh600754,sh600754,sh600754
2018-03-02,2018-03-19,long,26900,11.17,11.42,6419.48,2.24,17,sz002016,sz002016,sz002016
2018-03-02,2018-03-23,long,54500,5.52,5.48,-2479.21,-0.72,21,sz002320,sz002320,sz002320
2019-02-14,2019-02-21,long,46400,6.47,6.47,-300.21,0.0,7,sz300451,sz300451,sz300451
2019-02-14,2019-03-13,long,16400,18.25,25.29,115070.11,38.58,27,sz300001,sz300001,sz300001
2019-02-14,2019-03-15,long,89200,3.37,4.16,70114.54,23.44,29,sz002414,sz002414,sz002414
2019-03-15,2019-03-25,long,13800,26.2,26.37,1982.68,0.65,10,sh600570,sh600570,sh600570
2019-03-15,2019-03-25,long,17400,20.81,23.38,44322.37,12.35,10,sz002796,sz002796,sz002796
2019-03-15,2019-03-28,long,10300,35.07,37.65,26192.85,7.36,13,sh603501,sh603501,sh603501
2019-04-16,2019-04-18,long,54500,7.08,7.03,-3108.82,-0.71,2,sz000862,sz000862,sz000862
2019-04-16,2019-04-22,long,64400,6.0,6.0,-386.4,0.0,6,sh600375,sh600375,sh600375
2019-04-16,2019-04-25,long,24300,15.84,16.21,8599.34,2.34,9,sz300423,sz300423,sz300423
2019-05-20,2019-05-22,long,86200,4.5,4.49,-1249.25,-0.22,2,sz002328,sz002328,sz002328
2019-05-20,2019-06-19,long,35600,10.88,14.49,128032.28,33.18,30,sz002395,sz002395,sz002395
2019-05-20,2019-06-19,long,38700,10.01,11.97,75407.72,19.58,30,sh600305,sh600305,sh600305
2019-06-19,2019-06-21,long,30400,14.94,14.41,-16554.09,-3.55,2,sz300435,sz300435,sz300435
2019-06-19,2019-06-24,long,78600,5.79,5.6,-15377.89,-3.28,5,sz000655,sz000655,sz000655
2019-06-19,2019-06-25,long,59600,7.64,7.45,-11770.85,-2.49,6,sh601519,sh601519,sh601519
2019-07-18,2019-07-22,long,14400,30.57,30.38,-3174.16,-0.62,4,sh600536,sh600536,sh600536
2019-07-18,2019-07-22,long,68100,6.47,6.5,1600.86,0.46,4,sz002436,sz002436,sz002436
2019-07-18,2019-08-02,long,36700,12.01,12.12,3593.21,0.92,15,sh600031,sh600031,sh600031
2019-08-16,2019-08-19,long,25200,17.49,16.15,-34183.42,-7.66,3,sh600685,sh600685,sh600685
2019-08-16,2019-09-09,long,6200,70.44,80.51,61950.45,14.3,24,sz000568,sz000568,sz000568
2019-08-16,2019-09-11,long,4200,103.52,110.48,28775.29,6.72,26,sz000858,sz000858,sz000858
2019-09-17,2019-09-20,long,18300,25.09,25.88,13987.01,3.15,3,sz300615,sz300615,sz300615
2019-09-17,2019-09-23,long,47700,9.65,9.34,-15236.21,-3.21,6,sz002609,sz002609,sz002609
2019-09-17,2019-09-25,long,77000,5.98,5.7,-22004.29,-4.68,8,sz300234,sz300234,sz300234
2019-10-23,2019-10-24,long,20700,21.77,19.48,-47818.09,-10.52,1,sz300686,sz300686,sz300686
2019-10-23,2019-10-28,long,17000,26.57,26.21,-6567.1,-1.35,5,sh603079,sh603079,sh603079
2019-10-23,2019-11-13,long,23300,19.36,23.24,89885.11,20.04,21,sz002653,sz002653,sz002653
2019-11-21,2019-11-25,long,16500,28.06,27.41,-11179.95,-2.32,4,sz300628,sz300628,sz300628
2019-11-21,2019-11-25,long,38200,12.14,11.75,-15350.57,-3.21,4,sz002524,sz002524,sz002524
2019-11-21,2019-11-25,long,65800,7.06,6.7,-24134.78,-5.1,4,sz300502,sz300502,sz300502
2019-12-20,2019-12-23,long,37200,12.02,11.79,-8996.73,-1.91,3,sz002524,sz002524,sz002524
2019-12-20,2019-12-25,long,18500,24.19,24.66,8240.96,1.94,5,sz300417,sz300417,sz300417
2019-12-20,2019-12-30,long,28500,15.68,15.9,5818.42,1.4,10,sz300052,sz300052,sz300052
2020-01-21,2020-01-22,long,47000,9.55,10.35,37122.95,8.38,1,sh600812,sh600812,sh600812
2020-01-21,2020-01-23,long,28300,15.84,15.81,-1296.64,-0.19,2,sz002273,sz002273,sz002273
2020-01-21,2020-02-03,long,28900,15.51,15.05,-13732.27,-2.97,13,sz300115,sz300115,sz300115
2020-02-27,2020-02-28,long,84800,5.38,5.14,-20792.96,-4.46,1,sz000625,sz000625,sz000625
2020-02-27,2020-02-28,long,59900,7.62,7.13,-29785.42,-6.43,1,sh603633,sh603633,sh603633
2020-02-27,2020-03-09,long,15300,29.69,36.14,98156.73,21.72,11,sh603721,sh603721,sh603721
2020-07-02,2020-07-14,long,19700,23.87,28.56,91853.47,19.65,12,sz300576,sz300576,sz300576
2020-07-02,2020-07-16,long,48700,9.7,10.82,54030.7,11.55,14,sh600883,sh600883,sh600883
2020-07-02,2020-07-17,long,29800,15.82,38.0,659996.84,140.2,15,sh603069,sh603069,sh603069
2020-07-31,2020-08-06,long,34000,21.76,21.78,-60.35,0.09,6,sz002050,sz002050,sz002050
2020-07-31,2020-08-07,long,25700,28.78,28.62,-4848.56,-0.56,7,sz300327,sz300327,sz300327
