entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2025-08-08,2025-08-26,long,83100,17.07,15.38,-141752.19,-9.9,18,sh605189,sh605189,sh605189
2025-08-08,2025-08-29,long,110500,12.84,16.38,389457.8,27.57,21,sh603339,sh603339,sh603339
2025-08-08,2025-09-04,long,62200,22.81,25.79,183798.2,13.06,27,sh600498,sh600498,sh600498
2025-08-08,2025-09-08,long,196200,7.23,6.78,-89642.31,-6.22,31,sz002474,sz002474,sz002474
2025-09-08,2025-09-26,long,23600,63.67,74.29,248941.41,16.68,18,sz002463,sz002463,sz002463
2025-09-08,2025-09-26,long,31300,47.92,56.0,251214.43,16.86,18,sh600183,sh600183,sh600183
2025-09-08,2025-10-10,long,6200,242.54,253.25,64848.45,4.42,32,sz300502,sz300502,sz300502
2025-09-08,2025-10-15,long,887000,1.696,1.907,185512.28,12.44,37,sh516150,sh516150,sh516150
2025-10-15,2025-10-31,long,8600,195.27,230.66,302446.41,18.12,16,sh603986,sh603986,sh603986
2025-10-15,2025-11-10,long,98400,17.18,17.75,54355.42,3.32,26,sh605189,sh605189,sh605189
2025-10-15,2025-11-19,long,51000,33.16,32.41,-39912.47,-2.26,35,sh605358,sh605358,sh605358
2025-11-13,2025-11-19,long,201800,8.93,10.09,232110.36,12.99,6,sh600403,sh600403,sh600403
2025-11-13,2025-11-21,long,24300,74.0,68.01,-147246.03,-8.09,8,sz002384,sz002384,sz002384
2025-10-15,2025-11-21,long,1141700,1.482,1.386,-111213.0,-6.48,37,sz159516,sz159516,sz159516
2025-12-12,2026-01-13,long,26200,67.31,70.75,88296.88,5.11,32,sh603228,sh603228,sh603228
2025-12-12,2026-01-13,long,6000,292.98,279.26,-84016.14,-4.68,32,sz300476,sz300476,sz300476
2025-12-12,2026-01-14,long,48400,36.4,41.32,236187.64,13.52,33,sh605358,sh605358,sh605358
2025-12-12,2026-01-14,long,25200,69.96,69.68,-8813.7,-0.4,33,sz002463,sz002463,sz002463
2026-01-14,2026-01-15,long,234200,7.78,7.38,-95431.82,-5.14,1,sh600403,sh600403,sh600403
2026-01-14,2026-01-26,long,177400,10.27,9.68,-106409.4,-5.74,12,sz002474,sz002474,sz002474
2026-01-14,2026-02-02,long,6700,269.61,300.36,204064.09,11.41,19,sh603986,sh603986,sh603986
2026-01-14,2026-02-04,long,3000,594.65,569.33,-77686.98,-4.26,21,sz300308,sz300308,sz300308
2026-02-12,2026-03-03,long,85400,21.11,26.41,450477.74,25.11,19,sz000636,sz000636,sz000636
