o1,h1,c1,c2
-0.3424657534246478,0.1712328767123239,-4.965753424657537,-2.397260273972601
2.0408163265306145,9.863945578231291,9.353741496598644,7.65306122448981
0.0,7.868852459016407,6.8852459016393475,9.344262295081961
-2.083333333333326,-1.3392857142857095,-2.083333333333326,-5.059523809523803
-0.9104704097116834,1.5174506828528056,-4.704097116843697,-10.318664643399089
-0.15649452269169695,1.2519561815336422,-0.6259780907668211,3.7558685446009488
1.1437908496731986,2.450980392156854,-1.4705882352941124,-4.575163398692816
-1.6583747927031545,-1.6583747927031545,-3.1509121061359946,-2.6533996683250405
0.4838709677419395,1.1290322580645107,-4.0322580645161255,-8.870967741935477
0.5059021922428464,1.0118043844856706,0.337268128161905,2.360876897133224
0.17730496453902678,1.9503546099290947,0.7092198581560183,1.2411347517730542
3.993344425956735,8.652246256239614,8.319467554076532,9.650582362728777
-0.7587253414264028,-0.7587253414264028,-9.104704097116834,-3.793626707132014
-1.7191977077363862,10.028653295128919,10.028653295128919,8.595988538681954
2.638522427440626,5.54089709762533,0.26385224274405594,-9.762532981530347
-4.73684210526315,-3.421052631578947,-9.999999999999998,-11.05263157894737
0.6036217303823088,9.859154929577475,2.8169014084507227,-4.627766599597571
-1.6260162601625994,1.8292682926829285,-0.40650406504064707,2.2357723577235866
-0.31055900621118626,2.1739130434782483,1.552795031055898,2.795031055900621
-1.2406947890818976,-1.2406947890818976,-8.684863523573206,-5.459057071960305
-0.7600434310532034,4.668838219326821,4.234527687296397,8.577633007600415
-1.1860637509266136,5.4114158636026755,-1.2601927353595221,-4.225352112676061
0.0,1.0510510510510551,-3.003003003003002,4.504504504504503
-0.6930006930006893,-0.6930006930006893,-4.643104643104645,-14.206514206514198
-0.23228803716608404,2.2067363530778206,-0.34843205574912606,-1.2775842044134622
0.2336448598130758,1.869158878504673,-4.088785046728971,1.2850467289719614
-0.9594882729211274,0.4264392324093702,-0.31982942430704986,-0.31982942430704986
-0.09852216748768017,1.871921182266001,-2.266009852216755,-2.0689655172413834
-0.7246376811594235,0.0,-3.105590062111807,-1.552795031055909
-0.20408163265307477,0.0,-1.4285714285714346,-2.6530612244898166
0.5899705014749346,3.4414945919370554,0.4916420845624492,0.9832841691248762
-0.09225092250921829,0.5535055350553542,-2.2140221402214055,-3.413284132841321
-1.0894941634241206,9.260700389105047,4.046692607003899,4.591439688715959
-0.520833333333337,4.315476190476186,2.4553571428571397,-1.3392857142857095
2.4339360222531248,4.520166898470079,4.033379694019468,14.394993045897063
0.2132196162046851,4.989339019189765,-1.8763326226012733,-7.846481876332623
0.6953498478922127,1.1299435028248483,-6.084311169056944,3.302911777488049
-0.4344048653344812,9.991311902693312,9.991311902693312,17.028670721112093
0.44826298094882144,10.011206574523722,10.011206574523722,10.197982816585727
