entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2025-05-26,2025-11-27,long,127391,0.978,1.447,59746.38,47.96,185,470888,470888,470888
2025-05-26,2025-11-27,long,86471,1.4408,1.7374,25647.3,20.59,185,009414,009414,009414
2025-05-26,2025-11-27,long,84318,1.4776,1.8529,31644.55,25.4,185,022286,022286,022286
2025-05-26,2025-11-27,long,84575,1.4731,1.8423,31225.09,25.06,185,022287,022287,022287
2025-05-26,2025-11-27,long,128973,0.966,1.431,59972.45,48.14,185,017873,017873,017873
2025-05-26,2025-11-27,long,96036,1.2973,1.8513,53203.94,42.7,185,020397,020397,020397
2025-11-27,2026-06-09,long,70289,2.2637,4.2441,139200.34,87.49,194,020900,020900,020900
2025-11-27,2026-06-09,long,50265,3.1655,5.6565,125210.12,78.69,194,018956,018956,018956
2025-11-27,2026-06-09,long,50973,3.1215,5.5601,124302.76,78.12,194,018957,018957,018957
2025-11-27,2026-06-09,long,48194,3.3015,5.9762,128904.49,81.01,194,022364,022364,022364
2025-11-27,2026-06-09,long,75805,2.099,4.152,155627.66,97.81,194,016579,016579,016579
2025-11-27,2026-06-09,long,164358,0.9681,1.9469,160873.61,101.11,194,011899,011899,011899
2025-11-27,2026-06-09,long,168108,0.9465,1.8986,160055.63,100.59,194,011900,011900,011900
2025-11-27,2026-06-09,long,114901,1.3848,2.0499,76420.66,48.03,194,011815,011815,011815
2025-11-27,2026-06-09,long,74596,2.133,4.23,156427.81,98.31,194,740001,740001,740001
2025-11-27,2026-06-09,long,74701,2.13,2.468,25248.94,15.87,194,290014,290014,290014
