code,date,close,rsi
605162,2021-11-01,11.963712244636184,27.948717948717956
605169,2021-11-01,11.083048615232803,32.90780141843969
605555,2021-11-03,12.765744663913994,31.085043988269803
600238,2021-11-04,17.99,33.211009174311926
600165,2021-11-09,3.690891244418692,30.745814307458147
601865,2021-11-17,45.1078022876162,33.86727688787187
600057,2021-12-09,6.253185925313089,34.838709677419345
003008,2021-12-16,19.48943404503021,32.22591362126241
000422,2021-12-28,20.22742933961612,33.79583746283454
002460,2021-12-28,94.9581779010518,32.521026525770935
003008,2022-01-12,20.96217090529049,32.19844357976652
002141,2022-01-24,5.56,34.634146341463406
003037,2022-02-07,10.40716346664427,30.14492753623189
002605,2022-02-09,21.57725819122544,33.1219168428471
000887,2022-02-15,18.261740980703767,27.07275803722503
002036,2022-02-15,18.27124810526069,28.94265232974908
002349,2022-02-15,13.065338454417343,34.1833636915604
002870,2022-02-15,33.42109087618116,31.43120110446388
002177,2022-02-17,6.054326661202255,33.38709677419355
002177,2022-02-18,6.064251786876358,34.042553191489375
603899,2022-03-09,47.05729917228465,33.019551049963795
605555,2022-03-17,10.44404673235756,22.902270483711618
002637,2022-03-18,18.14105029316926,32.43606998654106
603239,2022-03-23,11.638772220960496,31.972789115646265
603239,2022-03-24,11.531666955123436,31.864406779661024
002935,2022-04-08,14.658040151966068,27.729468599033822
000815,2022-04-15,12.82,28.03617571059432
603197,2022-04-15,33.81336894632125,28.547392035894575
603305,2022-04-15,13.518456569896816,28.436426116838447
603348,2022-04-15,30.6399030084333,27.99361362426822
603997,2022-04-15,7.608643895625674,22.0
002132,2022-04-19,4.577419725019189,32.903225806451616
002549,2022-04-19,14.658930114884432,30.30303030303031
603209,2022-04-25,15.808887619573614,31.657142857142844
002980,2022-04-26,17.851784453859427,31.73241852487135
000023,2022-04-27,10.0,13.122923588039868
000789,2022-04-27,9.678830382158992,27.69607843137254
002596,2022-04-27,3.61,30.966469428007883
002738,2022-04-27,34.70268773906467,32.27928155831016
002756,2022-04-27,60.969777760708695,27.229660144181253
600211,2022-04-27,21.256098737449477,24.71556903782144
600993,2022-04-27,17.87262237451064,29.887920298879237
603289,2022-04-27,7.396693880979082,21.714285714285737
603843,2022-04-27,4.559600348042856,27.639751552795047
002125,2022-04-28,10.306845058305218,27.515723270440276
603022,2022-04-28,7.3675434495089585,28.67132867132871
603396,2022-04-28,45.444307748136026,27.125506072874472
603496,2022-04-28,7.146622053593585,29.70822281167112
603607,2022-04-28,10.479817434030894,31.188118811881196
603963,2022-05-09,13.27,34.394341290892996
002960,2022-05-10,12.034366712848406,32.64248704663214
603208,2022-05-10,26.77534000126399,30.433581883457606
600356,2022-05-13,6.091773331696863,33.450704225352084
603319,2022-05-17,8.613473426632599,34.52380952380955
600657,2022-06-07,5.486071666920359,30.04115226337447
603229,2022-06-16,16.16096846992369,23.18634423897582
000429,2022-07-07,6.107999011672138,31.467504213879522
003038,2022-07-13,34.30078069048259,26.895002807411515
603297,2022-07-14,102.45253131305736,34.59736783403976
001270,2022-07-15,49.5479436974052,31.880733944954144
002338,2022-09-02,20.972655342301863,27.20207253886008
603217,2022-09-02,30.889214392095155,20.16806722689074
002438,2022-09-08,13.096023789599888,30.59701492537313
002648,2022-09-20,13.051566905256662,31.62393162393161
000812,2022-09-27,5.850810898953451,30.833333333333343
603612,2022-10-11,27.7554760028788,22.379986477349604
000670,2022-10-12,7.48,31.793478260869577
002206,2022-10-12,5.032044085978483,25.806451612903203
002387,2022-10-12,5.74,34.536082474226816
002463,2022-10-12,9.670304345469525,28.77192982456144
600353,2022-10-12,7.736520202461106,33.797909407665514
603005,2022-10-12,18.5601490482118,27.478260869565304
603068,2022-10-12,26.21848601126461,32.67211201866971
603097,2022-10-12,13.67636436120759,33.01787592008412
603916,2022-10-12,15.91228540048121,27.69230769230765
603936,2022-10-12,11.74417623081808,34.92063492063495
600353,2022-10-17,7.687243003719315,32.39999999999999
603603,2022-10-17,5.21,31.353135313531354
002554,2022-10-19,3.8324216229722334,34.61538461538464
002336,2022-11-01,6.69,31.27572016460907
002824,2022-11-01,20.69002742385229,34.035326086956516
603008,2022-11-01,21.861153034150583,20.786516853932582
605138,2022-11-24,10.541596436860551,34.01360544217677
000595,2022-12-20,7.16,31.791907514450898
003027,2022-12-20,26.596228038104087,28.50435949027498
002580,2022-12-26,9.56997367561844,27.217125382262992
002598,2022-12-26,10.99971991084997,27.111111111111114
002996,2022-12-26,9.67860683626485,34.745762711864316
600586,2022-12-26,8.846597532609142,29.900332225913644
603396,2022-12-26,79.84785755913695,33.681726230613606
603507,2022-12-26,16.51538118010457,24.704956726986623
603787,2022-12-26,17.483664577967097,34.85477178423238
605166,2022-12-26,11.459710692385045,33.48416289592761
603612,2022-12-27,24.93335881198206,21.753607103218684
600664,2023-01-03,3.31,30.496453900709227
600664,2023-01-05,3.15,31.538461538461533
001236,2023-02-20,17.245841164404027,22.1092757306226
603917,2023-03-21,25.323833166576712,22.85945072697902
002881,2023-03-23,32.124176366833424,34.557063048683176
002402,2023-04-27,15.47072106398626,27.404718693284934
600388,2023-05-11,15.041843399641843,30.90128755364809
002463,2023-05-18,19.03616999050408,31.323261181352578
000756,2023-05-22,22.341935187530147,31.38755980861241
603168,2023-05-22,8.53697785744429,27.920227920227973
000933,2023-06-02,12.103999111168196,32.57290114634965
002466,2023-06-02,70.33392641638808,31.64794007490636
600386,2023-06-05,4.383608330254946,25.294117647058798
002428,2023-07-28,14.823940643742608,33.79629629629636
002893,2023-08-01,12.998292481625194,28.45528455284554
605117,2023-08-10,37.403056672361934,24.573082489146188
000598,2023-08-24,4.878278967680899,33.783783783783676
603963,2023-09-04,10.98,25.91792656587475
603963,2023-09-06,10.8,29.33985330073351
603075,2023-09-19,28.884332222649896,21.578947368421055
002552,2023-09-25,17.573397043046953,31.89655172413788
002281,2023-10-30,28.105531267063988,28.801287208366844
000670,2023-12-14,7.31,30.851063829787236
000938,2023-12-28,19.007591265911284,32.23140495867763
600697,2024-01-08,13.720783151484504,32.8
600178,2024-01-16,13.43449659093406,30.5013927576602
000029,2024-01-24,10.547501211064889,33.7931034482759
000798,2024-01-24,8.22,34.873949579831944
001318,2024-01-24,11.922973038733902,31.56146179401992
002116,2024-01-24,7.427082958198373,34.29602888086639
600072,2024-01-24,15.821996888867906,31.432973805855184
600476,2024-01-24,14.98,30.651340996168585
600651,2024-01-24,3.27,32.110091743119256
600692,2024-01-24,5.867170838268297,34.50704225352111
600962,2024-01-24,10.82,31.893687707641206
601611,2024-01-24,6.41012718250035,34.61538461538467
603126,2024-01-24,6.210720070057271,33.80952380952378
603159,2024-01-24,14.808775971572604,27.96420581655478
601882,2024-02-02,20.903720968269784,30.371352785145888
603032,2024-02-02,16.64792079926807,31.352619233776394
603901,2024-02-02,8.863324931736775,32.235294117647044
001225,2024-02-08,28.77954165550627,32.154882154882145
001373,2024-02-22,28.949053238249505,34.806910569105696
603963,2024-04-23,7.82,31.741293532338318
600678,2024-04-24,5.58,27.710843373493972
001255,2024-04-25,25.85219851286737,33.21100917431194
600083,2024-04-26,5.15,27.788279773156916
600083,2024-05-06,4.41,21.669626998223805
605399,2024-05-06,12.831263434810436,32.330827067669205
603392,2024-05-07,69.90014123351904,33.648840511121634
600207,2024-06-18,4.26,32.27513227513228
603863,2024-06-20,16.7,23.733333333333334
600158,2024-06-26,7.820948632372418,27.853881278538836
603032,2024-06-26,11.503285381921035,31.00616016427105
603882,2024-06-26,27.5718588168553,33.31216912296226
002271,2024-07-01,10.832770861485091,34.90099009900989
601500,2024-07-31,4.7,23.668639053254424
002130,2024-08-22,14.37648199171505,34.06432748538012
600452,2024-08-22,8.905632980626955,33.333333333333314
000953,2024-08-27,3.65,34.46808510638297
605358,2024-08-29,19.1955231054268,26.10294117647058
603207,2024-09-05,24.07064547013464,30.45404208194904
002488,2024-11-19,10.101445691272591,26.067415730337004
002372,2024-11-27,11.926599108227348,25.313283208020067
002513,2024-11-27,6.1,23.459715639810398
603063,2024-12-18,19.36070858669377,30.37383177570092
603822,2024-12-19,53.858458294142665,34.63092177745135
002774,2024-12-20,7.145404786214887,31.164383561643817
600340,2024-12-25,3.06,33.155080213903744
000953,2024-12-27,5.68,31.489361702127667
002476,2024-12-27,4.390538389770047,31.65467625899288
603106,2024-12-27,8.507191736807258,29.166666666666643
600730,2024-12-30,6.240115656799629,34.701492537313385
601211,2025-01-02,17.05265333190531,21.768707482993094
605289,2025-01-06,19.20395916751942,34.87804878048779
002229,2025-01-07,12.01,27.87136294027563
002354,2025-01-07,5.2,18.539325842696613
002370,2025-01-07,3.2,29.333333333333357
002526,2025-01-07,3.427364321109824,17.24137931034481
002591,2025-01-07,4.86,31.63636363636364
002639,2025-01-07,6.59,22.31404958677686
002717,2025-01-07,3.23,33.111111111111114
002725,2025-01-07,10.666187287462735,33.702882483370274
600053,2025-01-07,13.57,31.39013452914797
600105,2025-01-07,4.890594232014903,33.71647509578547
000516,2025-01-14,5.12,31.428571428571445
000917,2025-01-14,6.771153313006469,34.979423868312765
002181,2025-01-14,5.679015291942959,28.065395095367847
002576,2025-01-14,13.923287456084736,31.24260355029587
002607,2025-01-14,3.22,33.33333333333336
002655,2025-01-14,11.744160893534326,32.7472527472527
002667,2025-01-14,9.39,27.87769784172663
002803,2025-01-14,12.215577437267616,32.00836820083683
002855,2025-01-14,18.54,32.90113452188005
002856,2025-01-14,8.93,24.328859060402664
002995,2025-01-14,19.36,29.26490984743411
600100,2025-01-14,6.591341780457616,34.37500000000003
600178,2025-01-14,11.107182311612398,34.837092731829586
600228,2025-01-14,5.89,31.297709923664115
600355,2025-01-14,3.48,33.720930232558146
600571,2025-01-14,12.057800797725038,28.47222222222223
600679,2025-01-14,13.00591674822274,22.86401925391094
600732,2025-01-14,10.3,32.189973614775724
600797,2025-01-14,6.290053057393749,32.65306122448979
600825,2025-01-14,6.129461732872069,31.27572016460904
600839,2025-01-14,9.056310065912696,27.95454545454544
600880,2025-01-14,4.571177627179544,34.337349397590415
603489,2025-01-14,22.19206238442856,24.885635864592857
603716,2025-01-14,6.97,31.034482758620683
603721,2025-01-14,24.76039532901721,34.413965087281795
603918,2025-01-14,12.11,33.45323741007195
605136,2025-01-14,7.601755786113328,33.50427350427351
605168,2025-01-14,29.629077509804617,26.554013277006618
000952,2025-02-05,5.56,34.15637860082303
000631,2025-02-11,3.0311641564838494,32.558139534883736
600602,2025-03-31,23.973937901342723,27.814569536423875
002409,2025-04-07,53.27525162421953,26.422018348623837
000678,2025-04-09,11.47,26.502057613168716
002828,2025-04-09,8.090614886731391,33.819241982507265
603458,2025-04-09,6.11,34.93589743589746
002241,2025-04-16,19.795293480609267,20.994001713796038
603948,2025-04-16,15.59650491027299,34.344827586206875
002241,2025-04-17,19.76586539317526,21.36006974716652
002115,2025-04-18,7.33,27.09359605911331
002278,2025-04-18,7.622052954425734,30.930232558139522
002992,2025-05-23,57.97,34.82220294882916
605055,2025-06-11,8.229628104153603,18.01566579634465
600706,2025-07-01,10.22,30.504587155963307
603139,2025-07-03,22.61,27.701863354037272
002651,2025-07-21,12.15028263045188,33.4298295995667
603601,2025-07-28,4.767304272240162,26.0
002295,2025-08-01,10.421482201782217,30.864197530864274
003023,2025-08-22,24.5325906258125,30.47830923248054
600023,2025-08-28,4.827960475021665,34.99999999999997
002879,2025-09-05,17.950761393557258,32.43933588761175
600615,2025-09-10,13.13,32.21288515406164
605303,2025-09-12,17.08,31.492537313432834
601869,2025-10-21,87.90879387695966,19.070749736008437
000681,2025-10-31,21.58745768708381,31.058020477815745
600732,2025-11-04,15.7,33.65539452495973
601126,2025-11-25,26.199428664255063,29.462738301559753
002478,2025-11-28,7.572980845497615,31.56028368794324
600939,2025-11-28,3.82,31.788079470198667
002218,2025-12-05,4.22,29.0
000833,2025-12-08,20.560838548793782,34.575835475578344
605178,2025-12-08,57.25,19.321744086634382
001309,2025-12-09,222.46574357201865,29.360845495722216
002812,2025-12-22,48.95,32.06271134337534
605358,2026-03-03,36.75568735927438,34.16927899686519
600192,2026-03-27,8.82,32.80839895013125
600143,2026-03-30,16.524846498588378,34.26443202979512
600192,2026-03-30,8.8,33.602150537634444
601702,2026-03-30,19.55952154552737,33.944954128440386
600192,2026-03-31,8.64,32.89473684210529
600219,2026-04-01,6.00640358554063,27.92792792792791
600219,2026-04-02,6.016138437381052,30.618892508143304
000533,2026-04-08,14.56,22.99687825182103
002031,2026-04-08,6.21,28.235294117647072
002112,2026-04-08,21.21775735400674,34.53009503695887
002121,2026-04-08,7.78,29.260450160771683
002173,2026-04-08,25.49,31.325301204819255
002243,2026-04-08,8.828073273008167,33.53474320241695
002426,2026-04-08,3.6,29.648241206030164
002459,2026-04-08,10.91,34.06593406593406
002881,2026-04-08,38.302138037314656,31.102096010818045
002885,2026-04-08,24.46338935862549,34.24083769633508
601611,2026-04-08,14.017593672967948,32.41852487135509
603312,2026-04-08,38.67262259359902,34.273079049198444
603499,2026-04-08,15.782354360106648,31.578947368421055
002837,2026-05-13,81.6788465761376,34.826589595375694
001979,2026-05-29,8.756732606915039,34.89932885906036
002155,2026-06-02,25.305286969257622,31.042382588774274
603778,2026-06-09,19.99,32.987551867219906
001316,2026-06-10,36.39577192904503,34.59747172322024
600438,2026-06-10,13.97,33.33333333333334
603916,2026-06-11,13.39,32.990670127869976
002930,2026-06-12,9.87,16.887417218543035
000810,2026-06-15,10.820007683198115,33.61581920903954
605011,2026-06-23,17.83,19.64956195244055
601689,2026-06-30,56.42,28.517254455821018
603180,2026-07-03,15.47,34.22881435527522
002922,2026-07-06,31.48,33.37620578778136
000752,2026-07-09,7.7,33.82789317507418
603201,2026-07-13,14.35,24.30133791607254
000973,2026-07-15,12.44,34.43271767810026
603612,2026-07-21,15.82,28.333333333333343
603048,2026-07-23,16.15,23.5
001696,2026-08-03,15.14,34.51957295373664
600707,2026-08-04,8.32,30.240549828178686
002364,2026-09-03,37.9,29.920814479637997
