code,date,regime,fwd20,g,pull,sealed
603297,2022-07-14,bear,0.15392056074766353,0.057705644770311704,-0.00018716077110236817,False
001270,2022-07-15,bear,0.21655280528052795,0.06469977812808736,-0.009055204014837392,False
002338,2022-09-02,bear,-0.058692071731948944,0.05505507922752173,-0.0014231499051232666,False
603217,2022-09-02,bear,-0.22922754312908972,0.062400514552991115,0.0011986814504045817,False
002438,2022-09-08,bear,-0.18862177121771223,0.051123172764420355,0.0,False
002648,2022-09-20,bear,-0.10932330703517561,0.0598517420266409,0.0,False
000812,2022-09-27,bear,-0.03177027027027039,0.046181151025589395,0.0016977928692700761,False
603612,2022-10-11,bear,0.06984453781512608,0.05608803405846219,-0.0013445378151260012,False
000670,2022-10-12,bear,0.20042052980132447,0.09999996914583176,0.0,True
002206,2022-10-12,bear,0.12159982486865147,0.05871563338238195,-0.006932409012131546,False
002387,2022-10-12,bear,0.09784744268077612,0.051376183584237234,0.0,False
002463,2022-10-12,bear,0.22957142857142837,0.05654448151624436,-0.001982160555004886,False
600353,2022-10-12,bear,0.2141846081208692,0.10010012530459833,0.0,True
603005,2022-10-12,bear,0.12403895410885853,0.047592349417714175,0.001068947087119243,False
603068,2022-10-12,bear,0.0511200537840953,0.0435825574227473,0.0003831417624520217,False
603097,2022-10-12,bear,0.05858633824276256,0.05206660670582042,0.0020408163265306367,False
603916,2022-10-12,bear,-0.09109905660377375,0.06574826020128444,-0.004700352526439411,False
603936,2022-10-12,bear,0.09512080825451415,0.03297680251028834,0.01725625539257969,False
600353,2022-10-17,bear,0.14875641025641012,0.006445704008813058,-0.005489478499542622,False
002554,2022-10-19,bear,0.0014870129870128805,-0.02749999999999997,-0.0025706940874036244,False
002824,2022-11-01,bear,-0.013467213114754007,0.047736056153308226,0.010720268006700229,False
603008,2022-11-01,bear,0.24713557858376506,0.0462165980643392,0.005630142919012426,False
605138,2022-11-24,bear,-0.012397666068222391,0.026901695195949538,0.0018066847335138636,False
000595,2022-12-20,bear,-0.07929661016949156,0.05604716496054385,-0.0027932960893854997,False
003027,2022-12-20,bear,0.04887037037037063,0.10000003317128159,0.0,True
002580,2022-12-26,bear,0.12018724279835376,0.05869567412284504,-0.0010266940451745254,False
002598,2022-12-26,bear,0.05609098786828433,0.060717582464534736,-0.003469210754553309,False
002996,2022-12-26,bear,0.10315451784358383,0.04995972282120387,0.00230237912509601,False
600586,2022-12-26,bear,0.3450121412803529,0.05516426255682316,-0.0011123470522802492,False
603396,2022-12-26,bear,0.12795494721335615,0.09721850767966678,0.0024612355402411357,False
603507,2022-12-26,bear,0.14306110154905355,0.06961327469705636,-0.001721763085399508,False
603787,2022-12-26,bear,0.0412165142549757,0.06511892200024061,-0.0074428495481125845,False
603612,2022-12-27,bear,0.06019811320754738,0.06985147182843754,0.0030018761726080534,False
600664,2023-01-03,bear,-0.05405319148936176,0.09966777757051459,0.0,True
600664,2023-01-05,bear,-0.014664556962025444,-0.015673998847518966,0.0031847133757960666,False
001236,2023-02-20,weak,-0.026830188679245293,0.0747836632881369,-0.012075905692927047,False
603917,2023-03-21,bear,-0.1908538804307462,0.06214913523460952,-0.0003775009437523291,False
002881,2023-03-23,bear,0.1440016671718703,0.0629301788500356,0.0012334258402713072,False
002402,2023-04-27,bear,-0.005111000000000022,0.07629976693900353,0.0037641154328733606,False
600388,2023-05-11,bear,0.02827939506172823,0.037662363366024465,0.008135168961201478,False
002463,2023-05-18,bear,0.11324437627811886,0.07717393537550254,0.0010090817356205317,False
000756,2023-05-22,bear,-0.07345060694851406,-0.0284301790172794,-0.00042408821034767286,False
603168,2023-05-22,bear,-0.07310907192575393,-0.0046350074056180635,0.0,False
000933,2023-06-02,bear,-0.014462962962962945,0.051401856664237355,0.0007407407407407085,False
002466,2023-06-02,bear,-0.04515848348623845,0.05544031615416922,-0.0019648938957297357,False
600386,2023-06-05,bear,-0.07801884700665178,0.05647058823529427,0.00222717149220486,False
002893,2023-08-01,bull,-0.08011989205859664,0.05313246324855969,-0.001506024096385561,False
605117,2023-08-10,weak,-0.2690825355641047,0.061008927506437605,-0.004088162104514681,False
000598,2023-08-24,bear,0.012936090225564034,-0.04308800076567887,-0.0018761726078798668,False
002552,2023-09-25,bear,-0.1643627015008337,-0.00830103471817889,0.0011160714285713969,False
002281,2023-10-30,bear,-0.05121880492091384,-0.010420316289936116,-0.0045630045630045135,False
000670,2023-12-14,bear,-0.15122602739726027,-0.018766761049742287,-0.001366120218579292,False
000938,2023-12-28,bear,-0.09709498956158662,0.0475410272792558,-0.0015649452269170805,False
600697,2024-01-08,bear,-0.3381157053509382,0.07605423850432835,-0.014695591322603119,False
600178,2024-01-16,bear,-0.2605392006149116,0.07210777517377154,0.00591278640059123,False
000029,2024-01-24,bear,0.055862428842504766,0.04408822424305203,0.008637236084452882,False
000798,2024-01-24,bear,-0.1410399515738498,0.06111832760498337,0.006127450980392135,False
001318,2024-01-24,bear,-0.07143431855500819,0.04233696550533472,0.012185215272136452,False
002116,2024-01-24,bear,-0.004801435406698463,0.09999997615814249,0.0,True
600072,2024-01-24,bear,0.09679639012032955,0.05607479862701448,0.007585335018963191,False
600476,2024-01-24,bear,-0.024851134846461998,0.06008587162151646,0.014844804318488558,False
600651,2024-01-24,bear,-0.06855705705705699,0.06514660296619135,0.003058103975535076,False
600692,2024-01-24,bear,-0.07987606837606824,0.04856116187035098,0.006861063464836947,False
601611,2024-01-24,bear,0.08743455098934534,0.04173354416220065,0.006163328197226425,False
601882,2024-02-02,bear,0.29424712643678147,0.040403994587864034,0.01941747572815533,False
603032,2024-02-02,bear,0.21001162790697686,0.09993425102175135,0.0,False
603901,2024-02-02,bear,0.09131385281385292,0.04622867647528017,0.051162790697674376,False
001373,2024-02-22,bear,0.11960276544895872,0.019951008444674345,0.0010295126973232094,False
600678,2024-04-24,bear,0.009928571428571353,0.061068748637282955,0.0,False
001255,2024-04-25,bear,0.07200305498981659,0.04799019194045817,0.0015655577299411583,False
002488,2024-11-19,weak,0.038600200400801324,0.05450734174279481,-0.001988071570576677,False
002372,2024-11-27,weak,-0.03607757296466978,0.054604687631645055,-0.0015455950540957941,False
002513,2024-11-27,weak,-0.21316666666666667,0.019197204286275138,0.042808219178082085,False
603063,2024-12-18,weak,0.5554087136929461,0.05825237492669988,-0.005606523955147824,False
002774,2024-12-20,weak,-0.020710526315789447,0.05386743663136939,0.010484927916120546,False
000953,2024-12-27,weak,-0.08305322862129143,0.052044587286812716,0.0017667844522968323,False
002476,2024-12-27,weak,-0.016087155963302947,0.060096192730250575,0.0,False
603106,2024-12-27,weak,-0.02332033096926738,0.05185180231486175,0.007042253521126751,False
601211,2025-01-02,weak,-0.033883883603805495,-0.041823036701581495,-0.008953553441522155,False
002426,2025-01-03,weak,0.02553703703703698,0.10188675279844928,0.0,True
002229,2025-01-07,weak,0.115390756302521,0.09981684213284203,0.0,False
002354,2025-01-07,weak,0.570388246628131,0.07453417846386179,-0.0019267822736032114,False
002370,2025-01-07,weak,0.08912893081761004,-0.006329140913751252,-0.0031847133757962887,False
002526,2025-01-07,weak,0.27967647058823514,0.04587156573346074,0.005847953216374213,False
002591,2025-01-07,weak,0.07303608247422695,0.0714285668669914,0.012500000000000178,False
002639,2025-01-07,weak,0.1566818181818182,0.0650406338910261,0.007633587786259444,False
600053,2025-01-07,weak,0.034537735849056464,0.0757220568781467,-0.012336719883889735,False
000516,2025-01-14,weak,0.18217588932806322,0.054166624777848504,0.011857707509881577,False
002181,2025-01-14,weak,0.045298623063683444,0.07735845179437417,0.0017513134851137035,False
002210,2025-01-14,weak,-0.0115,0.06341465888173792,0.004587155963302614,False
002576,2025-01-14,weak,0.12625874375446117,0.07324593010118874,0.0035919540229885083,False
002667,2025-01-14,weak,0.048626582278481115,0.0505618427817458,0.0032085561497328108,False
002856,2025-01-14,weak,0.01873516237402002,0.0716019715133771,0.003397508493771184,False
002995,2025-01-14,weak,0.17375996971226654,0.07083099125534376,0.0015625000000001332,False
600228,2025-01-14,weak,-0.13250840336134445,0.06764172285194658,0.0034246575342467,False
600370,2025-01-14,weak,-7.142857142865625e-05,0.04790421854561089,-0.005714285714285672,False
600571,2025-01-14,weak,0.14665485996705102,0.059753943648575225,0.0024875621890547706,False
600679,2025-01-14,weak,-0.022211553175210442,0.052931618987221096,0.0046403712296985145,False
600825,2025-01-14,weak,0.05527524429967452,0.05025996880972605,0.0066006600660066805,False
600839,2025-01-14,weak,0.2742142857142856,0.07311326547550334,0.00219780219780219,False
603489,2025-01-14,weak,0.08814253798033962,0.06205246728965497,-0.001348314606741674,False
603716,2025-01-14,weak,0.5177439372325251,0.04848486363504678,0.0014450867052022698,False
605168,2025-01-14,weak,0.031630990415335195,0.06818180393430007,0.001309328968903456,False
600602,2025-03-31,weak,-0.04806003323639389,0.03596494694642671,0.018204911092294607,False
002374,2025-04-11,weak,0.11561864406779672,4.0581887406077044e-08,0.0,False
002241,2025-04-16,weak,0.0795000000000002,-0.037835210369692285,-0.0009955201592831697,False
002241,2025-04-17,weak,0.0757150644202181,0.003964305927374179,-0.003948667324777944,False
002115,2025-04-18,weak,0.049891541609822745,0.055873922616160865,-0.004070556309362261,False
002278,2025-04-18,weak,0.057781045751633967,0.09971510270304851,0.0,False
600370,2025-04-21,weak,0.03688709677419351,0.05988026675756086,0.039548022598870025,True
002211,2025-04-25,weak,0.10571611721611725,-0.049668868170156255,0.0,False
605055,2025-06-11,weak,-0.11603806730769244,0.05815425555771503,-0.0035842293906809264,False
600706,2025-07-01,bull,0.026961538461538325,0.00494563254408531,0.004921259842519676,False
603139,2025-07-03,bull,-0.01989964633068091,0.051162790697674376,-0.0013274336283186638,False
603601,2025-07-28,bull,0.31000313152400844,0.057268731350572866,0.002083333333333215,False
002295,2025-08-01,weak,-0.019373982708933802,0.05055608082105101,0.005774783445620768,False
003023,2025-08-22,bull,-0.10566118421052621,0.0726185460772577,-0.0015929908403026216,False
605303,2025-09-12,bull,0.09071962616822422,0.07598198888075913,0.0005984440454815942,False
601869,2025-10-21,weak,-0.07536903389439702,0.06425358983716123,0.002282583884957612,False
000681,2025-10-31,weak,0.05474319419237757,0.07543426353576255,-0.005076142131979822,False
002431,2025-11-25,weak,-0.10961320754716979,0.04724411021621755,0.003759398496240518,False
601126,2025-11-25,weak,0.13396145081655902,0.05553333101169722,0.0018925056775169757,False
002478,2025-11-28,weak,0.181666885676741,0.06530613627149795,0.0012771392081736277,False
600939,2025-11-28,weak,-0.14762565445026182,0.1008645442374676,0.0,True
002218,2025-12-05,weak,0.044055555555555584,0.09895835789696683,0.0,False
605178,2025-12-08,weak,-0.03623250306963681,0.0817679710004322,-0.013449097718760572,False
001309,2025-12-09,weak,0.07248499299371665,0.010250885036528157,-0.0010235870048953544,False
600537,2026-01-22,bull,0.31183333333333346,-0.016666666666666607,-0.003389830508474634,False
600219,2026-04-01,weak,-0.15092307692307688,0.003262624010718529,0.0,False
600219,2026-04-02,weak,-0.12333144246353316,0.0016207331576016948,0.0,False
000533,2026-04-08,weak,-0.08482402234636881,0.046965306376139715,0.0020703933747412417,False
002031,2026-04-08,weak,0.1689878048780487,0.06335613660012496,0.0,False
002121,2026-04-08,weak,-0.08413294422827493,0.04999998646813486,0.0012870012870014325,False
002173,2026-04-08,weak,-0.044195374800637774,0.058823559742863685,0.0023640661938535423,False
002426,2026-04-08,weak,0.0980505617977528,0.0714286048801589,-0.002777777777777879,False
002881,2026-04-08,weak,0.09298548812664927,0.062116946499670034,0.006294256490951833,False
603499,2026-04-08,weak,0.008393899204243892,0.05544932693478044,0.0036231884057971175,False
002155,2026-06-02,bull,-0.04883322954091822,0.04551048126809998,0.008235294117647118,False
002930,2026-06-12,weak,-0.1890147928994083,0.06507589106226175,0.0010183299389001643,False
605011,2026-06-23,weak,0.008118834080717518,0.05456698436200447,0.007311586051743424,False
601689,2026-06-30,bull,-0.20327596596951442,0.07488064260052907,0.0012440021325750283,False
603201,2026-07-13,weak,0.17502482269503555,0.04398824351723474,-0.010533707865168607,False
603612,2026-07-21,weak,0.05676801517066983,0.05758805948084711,0.002562459961563235,False
603048,2026-07-23,weak,0.34359950248756227,0.07048746201008904,0.002461538461538515,False
