date,open,high,low,close,volume,amount
2026-08-10,415.43,422.3,391.14,403.03,636006,25597872113
2026-08-07,384,422.48,383.8,417.05,747518,30521290000
2026-08-06,363,394.94,363,385,618612,23396310000
2026-08-05,358,390.12,358,385.44,694690,26179490000
2026-08-04,341.99,360.76,337.1,356.02,632232,22165880000
2026-08-03,365.55,370,340.74,340.74,657009,23032720000
2026-07-31,408.21,408.21,378,378.6,856922,34043470000
2026-07-30,356.75,392.07,342,371.1,971239,35483790000
2026-07-29,373.15,378,351.57,364.03,903890,32439000000
2026-07-28,400.22,408.25,390.63,390.63,443896,17604150000
2026-07-27,446,446.1,411.3,434.03,628783,26910170000
2026-07-24,444,462.5,438.5,457,505543,22860530000
2026-07-23,480,483.16,444.22,451.96,471340,21669880000
2026-07-22,479.94,501.26,460,470,759061,36826040000
2026-07-21,446,475.53,401,475.53,743902,33087870000
2026-07-20,479,485.87,416.88,432.3,712622,32260370000
2026-07-17,500,509.88,463.15,463.15,672083,32122310000
2026-07-16,543.26,548,514.61,514.61,545542,28806870000
2026-07-15,600,608.07,565.29,571.79,553704,32494750000
2026-07-14,551,587.2,534.58,583.99,679490,38337660000
2026-07-13,580,600,550.8,550.8,663107,37737380000
2026-07-10,688,707.97,607.18,612,887457,59381240000
2026-07-09,633,663.49,630,663.49,590920,38185020000
2026-07-08,630,641,589,603.17,575108,35494320000
2026-07-07,625,646.2,607,620,515651,32272590000
2026-07-06,690,694.99,630,654.29,601502,39768630000
2026-07-03,672.54,717.66,642.35,677.77,623522,42673730000
2026-07-02,721,731.99,694.81,694.81,452436,32120680000
2026-07-01,803,843.38,753,772.01,539702,43202850000
2026-06-30,810,833,781.11,815,449647,36399350000
2026-06-29,779,846.66,750,840,541209,43149930000
2026-06-26,753,779,732.52,770,493926,37418300000
2026-06-25,740,775.39,735,775.21,508678,38432770000
2026-06-24,641,705.09,630.93,705.09,598219,39944850000
2026-06-23,680,688.8,636,640.99,592914,39089610000
2026-06-22,643,689.7,635,689.7,525831,34699910000
2026-06-18,594,644.64,586.6,629,591573,37016390000
2026-06-17,521,586.04,521,586.04,568000,31598890000
2026-06-16,526,542.84,517.71,532.76,427785,22673890000
2026-06-15,494.97,519,476.66,518,475784,23934990000
2026-06-12,508,510,481,481.47,407085,20201560000
2026-06-11,480.52,486,471,483.5,296991,14211240000
2026-06-10,489.11,497.26,475.65,480.84,329972,15988380000
2026-06-09,493,502.88,477.03,500.5,419683,20592670000
2026-06-08,461.11,490.7,451,474.01,434475,20573930000
2026-06-05,507,519.8,484.9,488,547135,27565110000
2026-06-04,487.05,538,485.01,529.31,563351,29302240000
2026-06-03,478.89,510,477,492.23,581930,28838930000
2026-06-02,471,480.66,448.11,474.69,490193,23013730000
2026-06-01,476,489.96,455,468,521586,24676170000
2026-05-29,492.66,496,464.91,467.01,558125,26715070000
