date,open,high,low,close,volume,amount
2026-08-10,128.49,128.66,124.11,126.25,42765367,5374581058
2026-08-07,123.36,128.5,123.13,128.5,60190846,7607240000
2026-08-06,122,126.99,121.88,124.15,51888149,6429440000
2026-08-05,121,127.55,120.36,125.45,66332857,8305610000
2026-08-04,116.7,122.5,115.21,121.1,64430734,7678160000
2026-08-03,123,123.41,116,116.5,65437562,7766310000
2026-07-31,134,134.99,123.69,123.99,77312980,10060990000
2026-07-30,128.68,130.79,121.82,122.99,79984573,9995520000
2026-07-29,138.31,138.88,128,130.9,68385635,8971790000
2026-07-28,141.68,146.5,134.58,136.7,65806591,9238870000
2026-07-27,145.69,146.05,136.81,143.77,53637772,7553800000
2026-07-24,145.31,148.6,142.56,143.73,47743275,6943300000
2026-07-23,157,157.49,143.56,145.09,74815163,11094560000
2026-07-22,156,160.4,153.38,155.59,79970452,12542090000
2026-07-21,148,161.4,140.58,160,113980756,17265060000
2026-07-20,145,147.47,138.11,144,93942500,13464940000
2026-07-17,150.01,155.51,139.02,139.88,102952043,15171660000
2026-07-16,146,160.47,145.99,151.8,84258615,13055290000
2026-07-15,160,162.78,150.25,153.64,83488259,12924380000
2026-07-14,165.66,166.88,150.2,160.99,116279416,18261640000
2026-07-13,160.01,172.44,160.01,163.58,108133330,17953930000
2026-07-10,173,176.34,162.58,163.02,112708895,19217460000
2026-07-09,153.68,174.51,152.1,173,144629617,23645910000
2026-07-08,148,156.98,142.6,152.1,100025303,15091490000
2026-07-07,142,149.51,140.16,145.42,68911732,10086680000
2026-07-06,143.4,147.86,135.26,143.99,89663055,12737140000
2026-07-03,144.89,146.45,140.2,140.31,77041178,11011800000
2026-07-02,146.5,151.69,141.26,144.1,94902364,13942690000
2026-07-01,160.19,166.88,152.31,154.48,114677718,18327900000
2026-06-30,152.05,160.66,150,158.82,106679541,16679550000
2026-06-29,147.8,152.99,141,151,102740101,15158410000
2026-06-26,153.7,156.22,146.5,148.76,107615543,16171920000
2026-06-25,152,158.66,151,156.86,118610237,18470620000
2026-06-24,141.5,156.35,141.32,151.53,141162383,21160850000
2026-06-23,143.58,148.3,139.6,141.7,91820109,13211880000
2026-06-22,140.78,148,140,145.59,106096058,15251150000
2026-06-18,136.11,144.63,132.88,140.7,124493714,17289250000
2026-06-17,127.91,134.88,126.68,134.7,96356212,12699100000
2026-06-16,131,134.34,127.93,130.14,74558301,9738550000
2026-06-15,128.59,131,124.89,130.52,72860409,9404700000
2026-06-12,131.64,134.87,124.37,124.88,81743729,10575820000
2026-06-11,124,129.08,123.01,127.4,62627599,7935640000
2026-06-10,125,131.18,124.5,125.34,66909414,8511490000
2026-06-09,123.5,128.03,120.89,127.3,76966277,9607780000
2026-06-08,120,124.28,120,121.92,78122559,9545780000
2026-06-05,131,134.75,126.7,127.4,93457433,12150120000
2026-06-04,131,137.57,130,134.88,77852688,10493290000
2026-06-03,132,138.75,131.85,134,99212745,13487780000
2026-06-02,132.98,135.5,129.3,132.48,92368820,12256040000
2026-06-01,139.76,140.8,132.04,132.44,100884914,13645020000
2026-05-29,150.92,152.38,138.49,139.91,153681264,22138460000
2026-05-28,146,159.05,146,153.7,160823175,24822320000
2026-05-27,150,153.52,145,146.22,123498375,18473690000
2026-05-26,150.73,154.44,145.5,149.18,179924241,26787300000
2026-05-25,136,157.6,136,156,252180226,37253710000
2026-05-22,129.33,132.18,126.5,131.33,119947788,15516840000
2026-05-21,134,137.63,127.1,127.22,154677671,20601830000
2026-05-20,118,136.63,117.5,133.81,224880056,28996720000
2026-05-19,116.16,118.88,112.68,118.82,84026978,9713880000
2026-05-18,117.4,120.34,115.6,117.62,74896919,8855420000
2026-05-15,121,125,118.48,119.02,132810054,16152500000
2026-05-14,121.92,124.04,117,117.9,79065015,9451220000
2026-05-13,119,122.5,116.04,121.86,95495148,11374280000
2026-05-12,124.44,125.44,120,121.98,81773234,10018640000
2026-05-11,122.99,124.57,121.9,122.52,81485972,10017300000
2026-05-08,122.9,123.19,120.05,120.31,70861810,8595730000
2026-05-07,125.11,127.48,122.22,125.34,84277403,10482930000
2026-05-06,122,128.12,121.74,123.1,129294051,16176670000
2026-04-30,113.31,119.88,113.3,118.73,101838285,11911530000
2026-04-29,113.35,113.82,109.78,112.47,51488254,5750210000
2026-04-28,115.24,117.64,113.02,114,62500730,7209850000
2026-04-27,113.25,117.69,112.6,116.58,97029586,11249550000
2026-04-24,105.58,113.25,104.61,110.96,91070363,9980490000
2026-04-23,108.88,109.12,105.2,105.98,44149101,4724880000
2026-04-22,106.8,108.08,106.5,107.87,37521674,4023320000
2026-04-21,107.33,108.15,105.68,107.46,37258425,3976050000
2026-04-20,105.93,108.6,105.01,107.96,54770262,5872450000
2026-04-17,103.82,107.3,103.27,105.23,50375527,5313220000
2026-04-16,103.5,105,103,104.18,39372135,4092710000
2026-04-15,102.05,106.1,101.8,103.91,70483900,7336890000
2026-04-14,102.1,102.28,100.38,101.52,37091059,3760620000
2026-04-13,99.85,102.8,99.72,100.64,35188522,3554990000
2026-04-10,101,102.79,100.68,101.01,40630514,4130860000
2026-04-09,99.4,101.2,99.2,99.72,31071653,3111340000
2026-04-08,99.02,101.54,99.02,101.18,54469712,5458090000
2026-04-07,91.5,96.99,91.2,95.62,45824231,4340590000
2026-04-03,93.41,93.94,91.76,91.78,21646163,2004260000
2026-04-02,95.5,95.79,92.51,93.2,29382832,2760190000
2026-04-01,96.4,96.7,94.81,96.33,32564808,3121620000
2026-03-31,95.8,97.4,94,94.05,29383903,2809490000
2026-03-30,95.8,96.19,94,95.83,32887003,3130020000
2026-03-27,96,98.39,95.87,97.5,28087527,2738260000
2026-03-26,99.55,99.7,96.55,96.88,31319889,3067690000
2026-03-25,99.67,100.94,99.28,99.99,32130643,3215490000
2026-03-24,98.9,99.37,97.25,99.25,33680326,3314640000
2026-03-23,100.01,101.99,97.4,98.04,50667126,5040930000
2026-03-20,105.2,105.72,102.18,102.18,38129475,3960180000
