date,open,high,low,close,volume,amount
2026-08-10,385.61,394.62,384.63,393.87,231609,9025386578
2026-08-07,386.5881,387.4781,382.6181,386.6681,255193,9877810000
2026-08-06,408.5981,408.5981,382.7581,386.5981,453201,17750190000
2026-08-05,398.6181,406.4981,396.5981,403.7981,300112,12124210000
2026-08-04,393.5981,396.4581,389.8181,393.6981,261654,10351810000
2026-08-03,391.1981,394.4781,388.1981,392.9981,215223,8458000000
2026-07-31,394.1481,398.7981,387.5981,393.8981,394149,15602980000
2026-07-30,388.5981,402.3981,388.3981,400.4781,452390,18103460000
2026-07-29,388.5981,400.4581,379.9781,395.4381,404359,15926250000
2026-07-28,394.8581,398.5881,389.4581,389.4581,371911,14652800000
2026-07-27,396.6081,402.3981,392.5981,398.5981,473272,18875800000
2026-07-24,381.7781,389.4581,381.2481,381.6081,254542,9822800000
2026-07-23,371.5981,384.5981,364.6081,384.5881,359409,13610470000
2026-07-22,381.4481,383.5981,368.4681,370.8581,311938,11690410000
2026-07-21,371.2681,389.5981,371.0981,380.7981,440360,16935110000
2026-07-20,352.5981,376.1981,352.3981,375.0281,447908,16632780000
2026-07-17,370.8981,373.8381,358.5981,358.5981,512453,18846710000
2026-07-16,368.0781,373.6181,363.0981,364.7981,251869,9290700000
2026-07-15,366.6081,378.5881,361.6781,371.5981,358493,13440220000
2026-07-14,351.1981,363.2281,351.0881,362.6081,436316,15701880000
2026-07-13,347.5981,360.5981,346.5981,357.6581,462907,16540020000
2026-07-10,373.5981,373.7981,344.7581,347.3581,556014,19867660000
2026-07-09,359.5981,375.2581,358.6681,374.0981,377942,13905780000
2026-07-08,372.5981,375.2781,359.5981,359.5981,270519,9902740000
2026-07-07,374.5981,377.4781,369.3581,371.0881,208486,7796640000
2026-07-06,377.8281,380.4881,372.6481,373.1081,216480,8167460000
2026-07-03,380.5581,386.5481,377.5981,378.5981,258849,9910830000
2026-07-02,386.2781,389.5881,378.9881,380.9481,340754,13139770000
2026-07-01,388.5981,389.5981,368.5981,382.4381,440886,16758900000
2026-06-30,391.0881,400.9581,388.5981,391.6081,270383,10665430000
2026-06-29,385.5581,394.5981,376.7981,390.9581,425259,16529880000
2026-06-26,399.5981,408.4081,379.5981,379.5981,465253,18133880000
2026-06-25,398.4781,401.1481,391.1781,400.4981,324046,12900280000
2026-06-24,390.5981,397.8681,385.2581,393.9581,344271,13521410000
2026-06-23,409.5981,412.6381,389.3281,391.1081,373741,14957780000
2026-06-22,391.5981,411.9281,384.5981,407.5781,594648,23926030000
2026-06-18,398.9881,408.4881,388.5181,390.1481,385481,15327440000
2026-06-17,398.5981,401.8981,394.1781,397.5981,250093,9965560000
2026-06-16,407.4781,407.6181,397.0981,402.1281,348393,14107810000
2026-06-15,400.5981,406.4981,392.0081,396.6981,340749,13613560000
2026-06-12,388.5881,398.1381,381.8981,393.4481,414208,16279000000
2026-06-11,385.5781,389.9381,378.6281,380.7981,268654,10301880000
2026-06-10,393.8781,397.5981,383.7181,387.0981,244357,9535580000
2026-06-09,398.5881,400.4681,386.5981,398.0981,277351,10926470000
2026-06-08,394.3981,401.2781,389.2981,391.6181,286526,11335280000
2026-06-05,406.4881,411.2481,401.2981,401.5981,287389,11711420000
2026-06-04,425.0181,425.4981,405.7781,406.7981,431155,17788220000
2026-06-03,435.5981,435.5981,418.6981,425.0181,385526,16460790000
2026-06-02,423.5981,436.3481,421.5981,432.4881,387982,16719050000
2026-06-01,430.6981,436.8381,416.7781,418.6981,386005,16554500000
2026-05-29,421.5981,429.4581,415.1481,422.5981,498119,21139030000
2026-05-28,418.5981,419.1781,404.7981,414.2781,327771,13502300000
2026-05-27,412.5181,427.4981,409.8881,413.3981,533729,22373360000
2026-05-26,404.7881,407.3681,398.9581,401.0981,350627,14152430000
2026-05-25,409.8781,413.0981,398.5981,401.4781,381977,15479410000
2026-05-22,413.2981,415.0981,408.5981,409.7581,277884,11472590000
2026-05-21,418.4681,426.2181,410.0181,410.2281,338672,14239110000
2026-05-20,415.5981,421.5881,411.2581,413.3481,281190,11734880000
2026-05-19,414.4581,418.4981,405.3981,416.5181,260877,10805350000
2026-05-18,419.1781,421.4981,412.5981,415.8281,284983,11894350000
2026-05-15,426.6781,430.0981,419.5981,422.1981,297049,12638150000
2026-05-14,447.9781,449.0481,425.5981,425.5981,347046,15157650000
2026-05-13,429.6081,435.1781,425.6781,432.6481,316858,13668350000
2026-05-12,445.1881,445.4481,427.8881,429.8481,341515,14869220000
2026-05-11,438.5981,449.1081,433.6981,444.7081,341901,15198350000
2026-05-08,447.5981,454.0981,434.7981,435.5981,366049,16224290000
2026-05-07,467.3481,467.3481,445.5981,450.2381,386213,17551200000
2026-05-06,456.0981,464.4781,447.2281,458.5981,473727,21679900000
2026-04-30,445.0981,448.0981,434.5981,434.5981,298121,13127300000
2026-04-29,430.5981,443.7481,426.5981,443.5981,376336,16473160000
2026-04-28,424.7881,431.8981,421.5981,426.2681,350121,14992130000
2026-04-27,443.2281,447.3581,432.3981,433.4781,330613,14514330000
2026-04-24,440.5981,447.0481,436.5981,443.4981,395425,17517370000
2026-04-23,442.0981,442.1981,433.5981,437.4981,354310,15566840000
