date,open,high,low,close,volume,amount
2026-08-10,152,157.52,151.86,155.58,140125,2176826516
2026-08-07,149.01,151.41,148.37,151.41,105139,1575640000
2026-08-06,154.32,154.99,149.62,149.75,120380,1819950000
2026-08-05,154.99,155.03,152.95,154.3,82153,1265410000
2026-08-04,156.88,157.57,153.99,154.27,112319,1739630000
2026-08-03,158.94,159.49,156.64,156.89,69364,1092510000
2026-07-31,158.37,159.83,157.6,158.88,112421,1784600000
2026-07-30,155,162,154.25,161.62,177697,2840600000
2026-07-29,151,155.65,150.58,154.88,133535,2055930000
2026-07-28,148.66,152.1,147.93,150.54,89110,1336910000
2026-07-27,145.65,149.28,145.5,148.56,67987,1008860000
2026-07-24,150.03,151.96,146.38,146.38,89637,1326910000
2026-07-23,150.5,151.5,149.01,150.8,78330,1177760000
2026-07-22,151,153.39,149.87,152.27,106336,1611500000
2026-07-21,152.81,156,150.26,152.25,166150,2540170000
2026-07-20,147.61,155,146.76,154.5,164064,2484640000
2026-07-17,150.31,152.93,147.55,149.43,158473,2367380000
2026-07-16,145.8,151.88,145.03,150.31,212099,3162470000
2026-07-15,139,147.56,138.15,146,190810,2767270000
2026-07-14,140.61,141.66,138.55,139.96,86751,1213360000
2026-07-13,140.1,140.97,138.42,139.68,89955,1254360000
2026-07-10,139.29,143.5,137.23,141.57,112170,1581800000
2026-07-09,136.8,140.77,136.02,139.5,90373,1255900000
2026-07-08,137.98,139.15,136.08,138,72916,1003960000
2026-07-07,139.12,139.88,137.37,138.17,83056,1147920000
2026-07-06,139.85,142.46,138.31,140.6,123219,1735280000
2026-07-03,140.41,144.06,138.5,140.02,121739,1710890000
2026-07-02,142.13,144.08,137.91,139.2,134438,1878810000
2026-07-01,135.73,142.5,134.77,141.7,130570,1826410000
2026-06-30,136.97,137.49,134.71,135.83,89205,1210620000
2026-06-29,133.34,139.76,130.66,137.49,158541,2156210000
2026-06-26,138.98,140.79,133.83,133.98,106566,1447650000
2026-06-25,135.01,139.44,134.01,138.16,130453,1782100000
2026-06-24,141,143.17,136.65,136.73,106482,1480070000
2026-06-23,141.33,144.5,139.01,139.38,90101,1278500000
2026-06-22,139.96,142.5,136.93,141.85,106401,1477640000
2026-06-18,143.35,145.25,140.01,140.01,104818,1485820000
2026-06-17,142.69,144.24,142.49,143.35,53958,773090000
2026-06-16,146,146.2,142.58,142.9,69018,991770000
2026-06-15,151.2,151.21,146,146.5,94240,1390760000
2026-06-12,145.85,152.29,143.85,151.04,125936,1885970000
2026-06-11,142.6,147.65,142.5,146.88,96108,1398520000
2026-06-10,141.43,143.88,141,143.5,65778,938960000
2026-06-09,142.88,143.5,140.64,142.33,62916,893180000
2026-06-08,143.37,145,141.08,142.74,80154,1143300000
2026-06-05,143.64,145.47,142.93,144.39,77960,1124930000
2026-06-04,143.33,143.78,141.88,142.59,89145,1271480000
2026-06-03,146.69,146.72,144.58,144.59,79354,1151310000
2026-06-02,149.02,149.16,146.71,146.99,82259,1213630000
2026-06-01,151.65,152.55,148.8,149.43,85597,1284030000
2026-05-29,150.71,154.36,150,151.83,104303,1591730000
2026-05-28,152,152.5,148.44,150.78,96816,1452860000
2026-05-27,151.24,154.12,148.54,152.44,109337,1668290000
2026-05-26,150.94,154.03,150.94,151.59,69249,1064950000
2026-05-25,151.02,153.61,149.8,152.07,69034,1059470000
2026-05-22,156.44,156.74,151.34,151.44,136239,2107890000
2026-05-21,153.24,164.33,152.54,156.7,152873,2461680000
2026-05-20,156.64,156.74,153.24,153.24,81295,1264190000
2026-05-19,154.44,157.82,154.44,156.59,65190,1028630000
2026-05-18,158.69,158.81,154.13,154.77,90449,1421830000
2026-05-15,159.55,161.54,158.51,158.81,70137,1132550000
2026-05-14,163.54,164.93,159.68,159.68,85949,1404120000
2026-05-13,164.74,165.69,162.66,164.38,71098,1175650000
2026-05-12,167.12,168.28,164.7,164.83,81037,1357090000
2026-05-11,168.44,169.34,165.47,167.65,122537,2063690000
2026-05-08,168.84,171.11,168.76,169.05,71134,1220720000
2026-05-07,171.63,175,168.69,168.94,103423,1777290000
2026-05-06,166.83,171.74,166.44,171.12,127733,2198050000
2026-04-30,165.94,168.32,165.25,166.84,97616,1643220000
2026-04-29,160.74,167.45,160.55,166.84,195908,3272550000
2026-04-28,156.21,161.34,156.04,159.55,126775,2035790000
2026-04-27,158.74,159.36,156.25,156.45,80514,1280010000
2026-04-24,158.69,161.2,157.07,159.44,92238,1485050000
2026-04-23,157.93,160.9,157.44,159.48,102520,1652380000
2026-04-22,155.45,159.43,155.45,158.04,70472,1119470000
2026-04-21,156.57,160.25,156.44,157.29,79928,1273420000
2026-04-20,154.94,158.21,153.04,156.54,91233,1433530000
