date,open,high,low,close,volume,amount
2026-08-10,95.12,97.61,94.77,96.7,108936,1053343260
2026-08-07,96.48,96.69,94.85,95.5,104819,1000650000
2026-08-06,95.99,97,95.15,96.45,96495,926950000
2026-08-05,96.2,96.33,95.16,95.99,114390,1095970000
2026-08-04,98.82,99.18,96.09,96.42,158140,1534000000
2026-08-03,97.4,99.41,96.71,98.97,159915,1579020000
2026-07-31,97.5,97.5,95.45,97.41,201384,1946190000
2026-07-30,97.1,99.19,96.83,98.7,208101,2050420000
2026-07-29,96.35,97.79,96.01,97.3,150519,1463040000
2026-07-28,94.23,96.79,94.23,96.35,156748,1503360000
2026-07-27,94.71,95.4,94.12,94.39,79039,748900000
2026-07-24,94.58,95.2,94.4,94.69,91885,871620000
2026-07-23,93.79,95.1,93.79,94.43,93136,880430000
2026-07-22,94.7,94.8,92.01,94.09,212483,1978780000
2026-07-21,95.81,96.47,94.01,94.94,194196,1849700000
2026-07-20,93.4,96.08,93.4,95.8,201612,1925210000
2026-07-17,93,94.6,92.81,93.4,166829,1567070000
2026-07-16,92.79,93.6,92.46,93.05,95336,887470000
2026-07-15,91.1,92.98,91.1,92.8,101408,936910000
2026-07-14,91.03,92.13,90.68,91.8,98292,899980000
2026-07-13,89.6,91.53,89.41,91.43,106085,962010000
2026-07-10,88.71,90,88,89.98,105401,940680000
2026-07-09,89.19,90.03,88.59,88.71,76534,684410000
2026-07-08,88.4,90.04,87.9,89.95,94404,843510000
2026-07-07,87.88,88.49,87.59,88.42,57806,509380000
2026-07-06,87.4,88.4,86.74,88,75611,663220000
2026-07-03,88.25,88.84,87.01,87.48,85504,750730000
2026-07-02,86.62,88.35,86.48,88.25,108065,945720000
2026-07-01,86,87.26,85.61,86.49,98981,855240000
2026-06-30,87.49,87.49,86.01,86.13,82047,708180000
2026-06-29,86.95,88.25,85.38,87.6,105339,916210000
2026-06-26,87.7,88.36,86.02,86.82,109666,952410000
2026-06-25,88.52,88.78,87.26,87.7,112671,988930000
2026-06-24,90.52,90.7,88.67,88.7,125782,1124540000
2026-06-23,91.78,92.39,90.33,90.52,96287,877680000
2026-06-22,91.6,92.01,90.1,91.93,129374,1175630000
2026-06-18,92.98,92.98,91.52,91.65,90288,829930000
2026-06-17,93.03,93.64,92.18,92.98,86489,802140000
2026-06-16,94.06,94.06,92.88,92.99,113344,1056950000
2026-06-15,95.12,95.23,93.9,94.23,115381,1087970000
2026-06-12,95.9,96.16,95.06,95.12,96746,922420000
2026-06-11,96.8,97.18,95.8,95.97,71158,684210000
2026-06-10,96.01,98.3,96.01,97.27,116544,1137140000
2026-06-09,96.17,96.77,95.5,95.86,66242,635080000
2026-06-08,97,97.52,95.08,96.6,86896,838290000
2026-06-05,98.11,98.48,97,97.33,76090,743120000
2026-06-04,97.8,98.27,96.53,97.96,95989,957850000
2026-06-03,98.22,98.7,97.3,97.96,82366,824450000
2026-06-02,96.7,98.29,96.18,98.22,95447,955030000
2026-06-01,96.6,96.9,96,96.7,75802,748440000
2026-05-29,95.98,97.28,95.79,96.9,77689,768640000
2026-05-28,95.35,96.15,94.6,95.98,88387,863050000
2026-05-27,94.86,95.6,94.16,95.38,77411,751500000
2026-05-26,94.31,95.28,94.13,94.99,77708,753630000
2026-05-25,93.91,94.6,93.45,94.42,81889,787310000
2026-05-22,94.5,94.69,93.59,93.78,88312,848860000
2026-05-21,96.83,96.85,94.31,94.55,140863,1375660000
2026-05-20,97.8,97.98,96.37,96.96,118850,1179230000
2026-05-19,97.6,101.16,97.32,98.8,219794,2228840000
2026-05-18,96.78,99.75,96.2,98.15,243398,2433630000
