date,open,high,low,close,volume,amount
20240415,1.000000,1.000000,1.000000,1.000000,0,0
20240417,1.023700,1.023700,1.023700,1.023700,0,0
20240418,1.024200,1.024200,1.024200,1.024200,0,0
20240419,1.005300,1.005300,1.005300,1.005300,0,0
20240422,0.983100,0.983100,0.983100,0.983100,0,0
20240423,0.978800,0.978800,0.978800,0.978800,0,0
20240424,1.016700,1.016700,1.016700,1.016700,0,0
20240425,1.000100,1.000100,1.000100,1.000100,0,0
20240426,1.049500,1.049500,1.049500,1.049500,0,0
20240429,1.067200,1.067200,1.067200,1.067200,0,0
20240430,1.056800,1.056800,1.056800,1.056800,0,0
20240506,1.056500,1.056500,1.056500,1.056500,0,0
20240507,1.048300,1.048300,1.048300,1.048300,0,0
20240508,1.035200,1.035200,1.035200,1.035200,0,0
20240509,1.038300,1.038300,1.038300,1.038300,0,0
20240510,1.031800,1.031800,1.031800,1.031800,0,0
20240513,1.030700,1.030700,1.030700,1.030700,0,0
20240514,1.022200,1.022200,1.022200,1.022200,0,0
20240515,1.018700,1.018700,1.018700,1.018700,0,0
20240516,1.031000,1.031000,1.031000,1.031000,0,0
20240517,1.039000,1.039000,1.039000,1.039000,0,0
20240520,1.052200,1.052200,1.052200,1.052200,0,0
20240521,1.044000,1.044000,1.044000,1.044000,0,0
20240522,1.034900,1.034900,1.034900,1.034900,0,0
20240523,1.025900,1.025900,1.025900,1.025900,0,0
20240524,0.998600,0.998600,0.998600,0.998600,0,0
20240527,1.013200,1.013200,1.013200,1.013200,0,0
20240528,0.996700,0.996700,0.996700,0.996700,0,0
20240529,0.993900,0.993900,0.993900,0.993900,0,0
20240530,0.991800,0.991800,0.991800,0.991800,0,0
20240531,0.986500,0.986500,0.986500,0.986500,0,0
20240603,1.006600,1.006600,1.006600,1.006600,0,0
20240604,1.012700,1.012700,1.012700,1.012700,0,0
20240605,0.997300,0.997300,0.997300,0.997300,0,0
20240606,1.007100,1.007100,1.007100,1.007100,0,0
20240607,0.983800,0.983800,0.983800,0.983800,0,0
20240611,0.990300,0.990300,0.990300,0.990300,0,0
20240612,0.996300,0.996300,0.996300,0.996300,0,0
20240613,1.015000,1.015000,1.015000,1.015000,0,0
20240614,1.061600,1.061600,1.061600,1.061600,0,0
20240617,1.073000,1.073000,1.073000,1.073000,0,0
20240618,1.096700,1.096700,1.096700,1.096700,0,0
20240619,1.090700,1.090700,1.090700,1.090700,0,0
20240620,1.076500,1.076500,1.076500,1.076500,0,0
20240621,1.078700,1.078700,1.078700,1.078700,0,0
20240624,1.048200,1.048200,1.048200,1.048200,0,0
20240625,1.017100,1.017100,1.017100,1.017100,0,0
20240626,1.046200,1.046200,1.046200,1.046200,0,0
20240627,1.024600,1.024600,1.024600,1.024600,0,0
20240628,1.046900,1.046900,1.046900,1.046900,0,0
20240630,1.046900,1.046900,1.046900,1.046900,0,0
20240701,1.065200,1.065200,1.065200,1.065200,0,0
20240702,1.052800,1.052800,1.052800,1.052800,0,0
20240703,1.040600,1.040600,1.040600,1.040600,0,0
20240704,1.034100,1.034100,1.034100,1.034100,0,0
20240705,1.034600,1.034600,1.034600,1.034600,0,0
20240708,1.030700,1.030700,1.030700,1.030700,0,0
20240709,1.087100,1.087100,1.087100,1.087100,0,0
20240710,1.093800,1.093800,1.093800,1.093800,0,0
20240711,1.093300,1.093300,1.093300,1.093300,0,0
20240712,1.073100,1.073100,1.073100,1.073100,0,0
20240715,1.062800,1.062800,1.062800,1.062800,0,0
20240716,1.074100,1.074100,1.074100,1.074100,0,0
20240717,1.045300,1.045300,1.045300,1.045300,0,0
20240718,1.036500,1.036500,1.036500,1.036500,0,0
20240719,1.030100,1.030100,1.030100,1.030100,0,0
20240722,1.033400,1.033400,1.033400,1.033400,0,0
20240723,1.006000,1.006000,1.006000,1.006000,0,0
20240724,1.000300,1.000300,1.000300,1.000300,0,0
20240725,0.977500,0.977500,0.977500,0.977500,0,0
20240726,0.994100,0.994100,0.994100,0.994100,0,0
20240729,1.002900,1.002900,1.002900,1.002900,0,0
20240730,0.995000,0.995000,0.995000,0.995000,0,0
20240731,1.022200,1.022200,1.022200,1.022200,0,0
20240801,1.023200,1.023200,1.023200,1.023200,0,0
20240802,0.974700,0.974700,0.974700,0.974700,0,0
20240805,0.926500,0.926500,0.926500,0.926500,0,0
20240806,0.941000,0.941000,0.941000,0.941000,0,0
20240807,0.945400,0.945400,0.945400,0.945400,0,0
20240808,0.933500,0.933500,0.933500,0.933500,0,0
20240809,0.936500,0.936500,0.936500,0.936500,0,0
20240812,0.933800,0.933800,0.933800,0.933800,0,0
20240813,0.943600,0.943600,0.943600,0.943600,0,0
20240814,0.938100,0.938100,0.938100,0.938100,0,0
20240815,0.940800,0.940800,0.940800,0.940800,0,0
20240816,0.957400,0.957400,0.957400,0.957400,0,0
20240819,0.960200,0.960200,0.960200,0.960200,0,0
20240820,0.950900,0.950900,0.950900,0.950900,0,0
20240821,0.951200,0.951200,0.951200,0.951200,0,0
20240822,0.936800,0.936800,0.936800,0.936800,0,0
20240823,0.938300,0.938300,0.938300,0.938300,0,0
20240826,0.926400,0.926400,0.926400,0.926400,0,0
