date,open,high,low,close,volume,amount
2026-08-10,280.3,286,274.79,286,605447,16985216299.999998
2026-08-07,256,286.15,255.9,280.2,725499,19750660000
2026-08-06,228.01,260.53,227,250.15,724139,18012250000
2026-08-05,191.1,242,191.03,236.35,740461,16387470000
2026-08-04,192.5,203.99,191.2,201.8,414577,8235090000
2026-08-03,191.06,193.69,187.19,189.3,257337,4903830000
2026-07-31,202.56,204.75,190.3,190.4,416082,8243600000
2026-07-30,198.81,200.48,177.88,180.36,485051,9096160000
2026-07-29,212.94,214,191,201.61,434334,8704390000
2026-07-28,226.72,230.4,209,210.18,351639,7695860000
2026-07-27,228.51,238.66,227.1,238.66,215995,5056080000
2026-07-24,233.45,239,230,230.01,212304,4963820000
2026-07-23,247,249.8,236.99,238.93,269118,6544990000
2026-07-22,245.11,255.99,239,240.4,407239,10097850000
2026-07-21,229,241.73,206,240.27,462969,10530990000
2026-07-20,246.7,248.36,213.3,224.11,460726,10498950000
2026-07-17,266.55,268.1,236.96,241.5,445271,11153490000
2026-07-16,270.57,280.23,261.97,270.93,245873,6691390000
2026-07-15,291,292.83,276,276.77,294650,8345580000
2026-07-14,276.29,294.99,271.89,290.28,412724,11712340000
2026-07-13,270.09,281.8,268,273.01,355683,9760930000
2026-07-10,297.17,305.45,271.72,272,492830,14287380000
2026-07-09,288,297.77,277.5,296.7,381177,10941070000
2026-07-08,288,290.69,277.44,279.66,242045,6882620000
2026-07-07,291.88,295.2,277.01,284.92,280830,8014280000
2026-07-06,305.51,307,285,292.77,349880,10315520000
2026-07-03,300.3,318,293.88,308.07,330626,10196840000
2026-07-02,314,324.66,303.75,306.09,388315,12142670000
2026-07-01,342.97,353.97,325,326.86,437870,14838330000
2026-06-30,321,353,321,346.43,582322,19916110000
2026-06-29,317.13,329,308,315.37,330371,10430530000
2026-06-26,340,341,318.98,319.55,550552,18015790000
2026-06-25,343,355,337.58,350.16,520557,18127850000
2026-06-24,338.5,345.26,331.13,343.43,379109,12841650000
2026-06-23,360,360,335.91,338.2,522806,18043650000
2026-06-22,372,375.8,354.67,365.4,493148,17976860000
2026-06-18,368,372.58,358.94,369,451939,16582160000
2026-06-17,348,368.1,346.1,361.7,444370,16001190000
2026-06-16,344.5,361.74,342.6,355.48,469153,16530300000
2026-06-15,336.29,344.81,325.77,344.5,379286,12822840000
2026-06-12,340.06,350,325.8,327.21,374329,12660640000
2026-06-11,330,333,320.04,325.48,268147,8732040000
2026-06-10,338.46,340,325.42,330.26,299185,9919880000
2026-06-09,324,343.99,321.44,342.55,498145,16667080000
2026-06-08,307,325.9,306.56,314.8,512107,16183840000
2026-06-05,359.84,360,336.5,338.9,553281,19274960000
2026-06-04,346,373.3,344.7,366.72,513439,18584170000
2026-06-03,349.08,369.15,345.01,353.44,535733,19229270000
2026-06-02,343,356.31,334.16,349.08,420825,14573680000
2026-06-01,375.56,381.68,342,342.35,495131,17624370000
2026-05-29,378,396.98,366.5,368.52,520885,19864670000
2026-05-28,373,378.53,364,375.3,467477,17370250000
2026-05-27,385.88,402.6,376.89,379.3,586791,22755820000
2026-05-26,380,400,376.66,392.95,695578,27141420000
2026-05-25,390,391.01,372.18,383.5,721814,27542900000
2026-05-22,346.04,375.5,346.04,375.5,801700,28996150000
2026-05-21,342,349.43,330,331.4,472732,16157070000
2026-05-20,336,339.08,330.1,334.2,295416,9862710000
2026-05-19,342,343,325.42,336.98,376039,12545240000
2026-05-18,336.6,352.52,336.26,346.2,368510,12723740000
2026-05-15,354.83,361.9,336.2,340.22,535795,18474390000
2026-05-14,388,390,354.6,354.83,747113,27399540000
2026-05-13,370,389.5,369.88,387.4,464645,17754470000
2026-05-12,377.87,384.79,368.88,375.43,475037,17861290000
2026-05-11,362.47,383.51,352,378.24,627609,23338860000
2026-05-08,333.03,367.01,333.03,358.66,559682,20050790000
2026-05-07,330,340.87,330,338.06,562663,18972070000
2026-05-06,334.01,338.89,325,325.92,521713,17250510000
2026-04-30,333,336.86,326.06,328.49,323534,10673060000
2026-04-29,306,343.1,304,333.87,625825,20451540000
2026-04-28,320,320.78,309.28,313.06,283772,8917350000
2026-04-27,318.64,327,315.59,317.4,350620,11269480000
2026-04-24,325.32,333.8,310.46,315.59,515921,16523740000
2026-04-23,346.11,348,326,331.95,506822,16950390000
2026-04-22,331,345,326.57,342.78,465656,15751110000
2026-04-21,330,338.88,325.01,330.9,499389,16501940000
2026-04-20,329,349.79,326.9,343,544758,18548150000
2026-04-17,305.04,335,301.36,326.42,666512,21582230000
2026-04-16,298.7,306.5,293,303.5,400180,12046350000
2026-04-15,310,312.79,292.55,295.44,456222,13766950000
2026-04-14,297.63,312.01,293.71,308.01,581666,17811700000
2026-04-13,283.01,300,283.01,296.16,450794,13421280000
2026-04-10,279.01,293.81,277,287.78,484517,14027180000
2026-04-09,278.01,281.71,275.31,276.03,341554,9573940000
2026-04-08,271.99,283.91,268.06,283.89,457691,12781560000
2026-04-07,264.2,269.58,261.02,262.89,210926,5624500000
2026-04-03,256.05,267.88,256.01,261.69,354970,9366770000
2026-04-02,254.01,261.68,252.21,255.09,274305,7111140000
2026-04-01,258.01,259.01,252.41,255.17,230438,5919000000
2026-03-31,254.01,259.01,248.81,249.01,219685,5600120000
2026-03-30,255.01,259.01,250.69,255.29,221769,5672410000
2026-03-27,259.51,264,254.89,260.11,228332,5984990000
2026-03-26,263.12,272.01,260.44,266.9,292531,7810670000
2026-03-25,268.8,269.75,263.01,264.45,256858,6880880000
2026-03-24,261.24,264.51,257.19,264.07,202279,5329130000
2026-03-23,265.83,267.81,258.48,259.43,339920,9020660000
2026-03-20,279.01,284.91,275.77,276.73,331517,9353670000
2026-03-19,279.01,281.59,274.41,275.29,326611,9140480000
2026-03-18,280.14,291.01,275.02,287.66,436798,12404770000
2026-03-17,303.02,307.05,278.01,278.01,499209,14670600000
2026-03-16,276.24,287.91,269.51,287.06,371890,10477790000
2026-03-13,273.01,285.5,271.89,276.24,299279,8394700000
2026-03-12,281,283.81,271.41,278.5,282158,7861440000
2026-03-11,287,288.56,281.81,282.81,262234,7503240000
2026-03-10,276.01,288,274.51,287.01,396578,11308520000
2026-03-09,268.01,269.82,258.21,268.05,328942,8713590000
2026-03-06,280.01,283.3,272.92,276.4,291425,8126810000
2026-03-05,291.11,297.03,278.63,282.96,435024,12577140000
2026-03-04,278.12,293.56,276.01,284.63,315924,9062990000
2026-03-03,305.12,306.81,281.5,282.01,443614,13049030000
2026-03-02,298.01,305.99,294.9,301.31,394378,11926420000
2026-02-27,302.02,305.69,296.11,302.07,493502,14939290000
2026-02-26,291.01,321.84,288.01,313.26,799321,24702820000
2026-02-25,266.01,292.9,264.98,290.59,614177,17492000000
2026-02-24,262.03,269.51,256.51,265.66,286431,7649490000
2026-02-13,256.71,263.84,254.4,257.89,174695,4576850000
2026-02-12,261.01,262.19,254.61,258.4,217636,5664590000
2026-02-11,264.45,268.01,260.32,261.41,174154,4611510000
2026-02-10,268.01,273.39,266.01,266.51,211423,5723440000
2026-02-09,263.89,270.69,261.44,269.38,352742,9489000000
2026-02-06,248.01,263.99,242.31,255.81,313719,8064950000
2026-02-05,250.52,253.61,248.01,251.15,161734,4089790000
2026-02-04,260.21,262.01,251.01,254.51,280613,7196910000
2026-02-03,270.22,270.81,256.89,263.26,305235,8093050000
2026-02-02,266.02,276.31,264.32,265.71,388689,10603390000
2026-01-30,254.01,265.71,251.31,262.79,317590,8298310000
2026-01-29,263.01,263.51,255.28,255.71,278894,7277350000
2026-01-28,265.78,269.75,262.09,262.4,251947,6731820000
2026-01-27,263.41,269.59,258.21,265.71,246816,6586980000
2026-01-26,265.03,267.6,262.6,263.51,189315,5053160000
2026-01-23,272.09,272.23,262.01,262.32,267478,7135800000
2026-01-22,269.01,275.56,268.5,272.9,286920,7866930000
2026-01-21,258.88,268.51,258.11,265.5,288567,7679860000
2026-01-20,271.02,272.81,257.69,259.51,372043,9842740000
2026-01-19,268.03,282.89,265.54,273.49,347161,9597010000
2026-01-16,284.01,286,278.09,279.2,360231,10206250000
2026-01-15,276.02,284.01,271.57,281.08,312971,8738400000
2026-01-14,280.4,284.81,274.16,279.93,309569,8703980000
2026-01-13,279.08,288.49,276.02,277.01,295939,8369380000
2026-01-12,286.92,288.01,281.29,283.01,386115,11022260000
2026-01-09,289.01,302.58,279.92,292.81,387700,11278330000
2026-01-08,305.79,308.89,293.01,293.71,337992,10170270000
2026-01-07,310.51,316.83,301.51,306,417734,12949210000
2026-01-06,303.89,320.01,303.83,312.67,446695,14024060000
2026-01-05,289.81,313.78,287.02,308.01,549047,16582830000
2025-12-31,295.01,295.78,285.59,285.59,248746,7237110000
2025-12-30,293,297.92,289.17,294.51,263393,7783090000
2025-12-29,287.89,303.45,287.02,297.17,368730,11007190000
2025-12-26,293.95,295.16,288.01,290,300090,8796610000
2025-12-25,307.28,310.51,296.69,297.52,329194,9979890000
2025-12-24,310.95,311.51,299.11,307.29,366360,11271610000
2025-12-23,296.01,312.89,296.01,306.01,404685,12491050000
2025-12-22,291.62,299.01,290.22,295.78,354612,10523320000
2025-12-19,293.34,293.66,285.85,285.89,209103,6083680000
2025-12-18,293.41,295.24,288.22,288.31,297823,8739530000
2025-12-17,285.02,304.01,283.66,302.17,456619,13530830000
2025-12-16,288.01,294.01,283.51,285.1,335178,9749650000
2025-12-15,288.01,294.01,282.96,286.01,462084,13370270000
2025-12-12,292.89,304.01,285.82,300.41,579808,17329980000
2025-12-11,298.01,309.96,296.01,296.01,428134,13014170000
2025-12-10,313.01,313.01,292.69,301.21,591646,17882970000
2025-12-09,287.98,316.09,286.72,316.06,691978,21319270000
2025-12-08,267.51,290.81,266.95,285.02,535433,15174310000
2025-12-05,273.09,273.51,262.81,269.95,304774,8214100000
2025-12-04,269.01,275.36,266.01,272.01,287859,7871410000
2025-12-03,269.59,277.67,265.56,266.15,306544,8361580000
2025-12-02,267.81,280.01,265.01,270.37,340793,9341410000
2025-12-01,263.56,268.73,255.01,266.83,371413,9877060000
2025-11-28,271.4,273.84,265.55,268.71,275809,7474020000
2025-11-27,275.51,287.9,273.22,275.18,373766,10550210000
2025-11-26,260.12,283.01,257.01,275.01,463362,12761900000
2025-11-25,255.51,270.81,254.85,263.06,371827,9880810000
2025-11-24,257.62,259.01,245.51,249.82,269760,6828580000
2025-11-21,261.91,265.01,252.62,252.96,385924,10037700000
2025-11-20,289.01,291.01,273.89,274.32,280734,7923240000
2025-11-19,274.02,283.16,273.01,275.15,230346,6430450000
2025-11-18,275.01,288.01,272.92,277.91,262022,7413660000
2025-11-17,278.12,285.61,274.73,279.19,228689,6429470000
2025-11-14,280.19,285.01,273.01,273.01,269168,7546590000
2025-11-13,283.11,289.21,279.21,287.31,217929,6253970000
2025-11-12,281.15,291.89,278.5,286.51,303464,8718390000
2025-11-11,303.89,303.89,284.01,287.19,343184,10043770000
2025-11-10,312.78,313.09,285.08,299.95,449422,13339730000
2025-11-07,313.02,316.93,308.05,310.06,286739,9005220000
2025-11-06,302.01,318.01,299.06,314.22,454225,14160110000
2025-11-05,278.01,299,278.01,296.4,297590,8715420000
2025-11-04,295,302.2,289.93,292.51,292445,8709930000
2025-11-03,288.31,298.01,282.46,296.16,428082,12503500000
2025-10-31,326.5,326.82,292.01,292.01,634038,19313560000
2025-10-30,333.06,338.01,317.81,326.61,558954,18366500000
2025-10-29,341.07,344.56,326.29,337.01,688075,23359260000
2025-10-28,318.01,339.11,318.01,325.01,782912,25764240000
2025-10-27,313.9,344.59,313.9,338.33,690353,22706540000
2025-10-24,293.01,307,285.31,306.99,621401,18656480000
2025-10-23,275.04,287.67,274.61,284.23,412633,11725080000
2025-10-22,272.62,279.16,272.4,276.61,359378,9980070000
2025-10-21,263.01,282.66,254.46,279.16,654744,17884160000
2025-10-20,262.01,275.01,258.88,262.23,569977,15264430000
2025-10-17,262.01,265.5,251.41,257.37,345443,8983980000
2025-10-16,260.01,267.93,260.01,265.04,333957,8876480000
2025-10-15,252.01,269.2,244.07,264.91,558095,14617990000
2025-10-14,263.98,266.41,247.34,249.14,444685,11470980000
2025-10-13,247.01,264.65,247.01,256.37,422303,10926660000
2025-10-10,278.01,282.39,262.01,264.15,512044,14006710000
2025-10-09,287.11,293.96,282.01,283.47,411119,11871640000
2025-09-30,290.01,291.71,273.53,283.51,495278,14145260000
2025-09-29,281.08,292.89,278.21,288.81,399549,11551450000
2025-09-26,297.44,305.72,283.31,283.41,485007,14321720000
2025-09-25,300.23,306.01,285.99,297.41,558673,16710560000
2025-09-24,302.01,307.34,296.01,305.43,435898,13253900000
2025-09-23,331.01,333.94,298.01,312.01,650079,20594100000
2025-09-22,316.01,318.91,303.16,313.37,425639,13335430000
2025-09-19,325.51,327.13,314.29,316.03,391431,12602000000
2025-09-18,321.34,337.4,316.14,321.51,575279,18889260000
2025-09-17,339.11,349,316.01,331.88,640805,21351370000
2025-09-16,338.02,353.01,327.59,345,644631,22185360000
2025-09-15,335.02,337.01,318.81,327.57,497994,16382690000
2025-09-12,318.02,350.5,317.91,337.59,718118,24314470000
2025-09-11,298.27,343.89,288.44,336.01,929425,29143400000
2025-09-10,269.57,297.06,264.01,288.68,886257,24917000000
2025-09-09,259.01,265.36,245.68,257.51,624425,16105210000
2025-09-08,288.01,288.01,256.83,271.41,806794,21932540000
2025-09-05,254.01,293.81,247.04,293.81,872474,23732190000
2025-09-04,283.01,286.01,241.39,244.51,745409,19445330000
2025-09-03,267.21,275.78,258.01,268.32,561808,15071780000
2025-09-02,277.41,291.65,258.11,268.51,835943,23293090000
2025-09-01,270.98,277.51,255.56,268.38,718383,19296070000
2025-08-29,259.01,276.81,251.89,265.3,773475,20587360000
2025-08-28,214.13,257.88,210.01,257.01,996268,23273710000
2025-08-27,207.87,230.01,206.89,214.58,798079,17769390000
2025-08-26,231.01,231.98,218.51,218.91,635669,14455620000
2025-08-25,222.05,247.41,206.89,237.91,837833,18584060000
2025-08-22,215.01,223,212.36,218.11,404809,8904820000
2025-08-21,223.37,224.61,208.01,214.17,427693,9245550000
2025-08-20,221.98,224.81,214.19,222.51,388205,8610270000
2025-08-19,227.99,240.21,227.01,232.66,334481,7816100000
2025-08-18,229.01,243.01,220.01,229.78,425418,9907300000
2025-08-15,225.88,232.63,223.91,228.71,263787,6070960000
2025-08-14,230.01,235.35,223.31,223.7,333868,7710490000
2025-08-13,213.51,236.01,212.02,236.01,387196,8831920000
2025-08-12,202,215.61,200.56,214.89,371253,7896600000
2025-08-11,191.01,204.89,188.31,200.46,351017,7062020000
2025-08-08,186.14,192.65,186.07,190.38,186177,3573300000
2025-08-07,193.81,197.63,182.01,189.71,363802,6925030000
2025-08-06,186.54,200,186.01,195.66,348049,6837960000
2025-08-05,192.21,193.33,181.51,187.48,306163,5802450000
2025-08-04,185.63,187.51,181.59,186.54,327660,6103540000
2025-08-01,184.05,193.9,184.05,189.36,376707,7171240000
2025-07-31,195.84,198.01,188.65,190.09,557119,10911170000
2025-07-30,185.01,191.27,182.51,190.08,424536,8062540000
2025-07-29,181.02,187.61,180.01,187.26,452412,8372900000
2025-07-28,160.01,182.96,158.25,180.78,723498,12482530000
2025-07-25,152.37,156.33,151.51,153.54,229826,3577660000
2025-07-24,155.91,157.48,149.65,152.81,361626,5616570000
2025-07-23,149.14,154.31,146.5,151.18,339690,5201100000
2025-07-22,154.52,156.99,148.51,151.09,530147,8181350000
2025-07-21,159.63,160.91,153.27,155.85,419520,6616330000
2025-07-18,168.27,172.49,159.53,160.08,542240,9048590000
2025-07-17,153.39,168.33,153.04,167.88,510629,8450080000
2025-07-16,160.3,161.3,152.89,153.04,474698,7567190000
2025-07-15,146.03,163.57,146.03,162.07,634121,10054220000
2025-07-14,141.27,144.79,140.21,142.36,275794,4000550000
2025-07-11,143.02,144.95,138.12,143.06,441309,6339750000
2025-07-10,154.01,154.51,138.79,143.13,675129,9843480000
2025-07-09,154.01,155.01,149.71,150.71,383811,5921300000
2025-07-08,142.3,155.21,142.3,155.21,449366,6862210000
2025-07-07,142.55,146.21,136.51,142.24,372016,5328610000
2025-07-04,142.01,148.01,141.11,144.32,414822,6091220000
2025-07-03,135.48,140.79,134.91,140.69,358359,5026440000
2025-07-02,132.01,134.31,129.35,132.59,246509,3302600000
2025-07-01,131.22,137.31,131.22,135.61,284098,3892300000
2025-06-30,132.01,133.4,126.88,132.39,366180,4858570000
2025-06-27,126.05,133.64,125.31,130.51,373548,4932520000
2025-06-26,123.96,128.21,122.51,126.51,375832,4788130000
2025-06-25,116.51,124.01,114.71,120.81,446603,5410750000
2025-06-24,111.93,115.51,111.51,114.51,338985,3904130000
2025-06-23,110.22,111.97,107.67,111.21,293425,3285790000
