date,open,high,low,close,volume,amount
2026-08-10,4.79,4.81,4.77,4.78,1324381,633631301
2026-08-07,4.82,4.84,4.78,4.8,992172,476340000
2026-08-06,4.81,4.86,4.76,4.84,1400424,673120000
2026-08-05,4.88,4.89,4.79,4.81,1658720,798420000
2026-08-04,5.01,5.02,4.88,4.89,1656945,814620000
2026-08-03,4.96,5.02,4.95,5,1177369,588700000
2026-07-31,4.99,5.03,4.91,4.97,1837791,908470000
2026-07-30,4.94,5.06,4.93,5.04,1529218,765250000
2026-07-29,4.89,4.96,4.88,4.93,971844,479810000
2026-07-28,4.85,4.93,4.81,4.9,907264,441450000
2026-07-27,4.85,4.9,4.82,4.83,893017,432480000
2026-07-24,4.89,4.92,4.85,4.86,745277,364250000
2026-07-23,4.83,4.9,4.8,4.89,1049302,510950000
2026-07-22,4.78,4.84,4.73,4.83,1102178,526210000
2026-07-21,4.83,4.91,4.77,4.8,1600325,774750000
2026-07-20,4.71,4.86,4.71,4.85,1753955,843000000
2026-07-17,4.68,4.77,4.68,4.71,1487645,704560000
2026-07-16,4.73,4.77,4.66,4.68,1240853,582850000
2026-07-15,4.66,4.76,4.64,4.75,1628292,765510000
2026-07-14,4.64,4.68,4.6,4.68,1403563,650180000
2026-07-13,4.66,4.69,4.63,4.65,1170589,545100000
2026-07-10,4.69,4.71,4.62,4.68,1104995,515800000
2026-07-09,4.71,4.72,4.64,4.67,849990,408690000
2026-07-08,4.65,4.73,4.61,4.72,927328,447590000
2026-07-07,4.63,4.67,4.57,4.65,863236,411570000
2026-07-06,4.55,4.65,4.52,4.64,1186989,561970000
2026-07-03,4.49,4.6,4.49,4.55,1197539,561410000
2026-07-02,4.45,4.52,4.44,4.48,1278246,589760000
2026-07-01,4.47,4.51,4.44,4.46,993118,458230000
2026-06-30,4.56,4.58,4.44,4.47,831920,384600000
2026-06-29,4.48,4.58,4.38,4.57,1255683,582930000
2026-06-26,4.56,4.56,4.43,4.49,1256224,581100000
2026-06-25,4.69,4.69,4.54,4.56,1185105,563890000
2026-06-24,4.76,4.79,4.68,4.69,815549,396180000
2026-06-23,4.83,4.87,4.75,4.77,921824,455730000
2026-06-22,4.79,4.85,4.67,4.84,1288780,630820000
2026-06-18,4.85,4.85,4.8,4.8,744733,368950000
2026-06-17,4.9,4.9,4.82,4.85,1104062,550990000
2026-06-16,4.92,4.93,4.89,4.9,586258,295550000
2026-06-15,4.92,4.95,4.91,4.93,888200,450010000
2026-06-12,4.9,4.93,4.88,4.92,871024,439740000
2026-06-11,4.95,4.96,4.88,4.89,936559,472750000
2026-06-10,4.96,4.97,4.93,4.95,538493,273980000
2026-06-09,4.94,4.98,4.92,4.96,635975,324130000
2026-06-08,5.03,5.04,4.92,4.94,1351286,688510000
2026-06-05,4.99,5.03,4.99,5.03,772121,398140000
2026-06-04,5,5.04,4.98,4.99,952663,490220000
2026-06-03,5.05,5.05,4.97,5.01,1285256,660690000
2026-06-02,5.07,5.13,5.01,5.04,1311743,681810000
2026-06-01,5.02,5.08,4.97,5.08,1843816,949930000
2026-05-29,4.99,5.07,4.98,5.05,1258141,650620000
2026-05-28,5.02,5.05,4.98,4.99,988626,509090000
2026-05-27,5.09,5.13,4.98,5.03,1531772,792910000
2026-05-26,5.21,5.24,5.06,5.12,1591964,840590000
2026-05-25,5.26,5.27,5.19,5.21,1073132,575800000
2026-05-22,5.28,5.3,5.24,5.28,1014214,549540000
2026-05-21,5.36,5.39,5.24,5.27,1259133,686920000
2026-05-20,5.38,5.41,5.35,5.35,1145297,632200000
2026-05-19,5.29,5.41,5.29,5.38,1983793,1094270000
2026-05-18,5.27,5.31,5.24,5.29,1107617,599970000
2026-05-15,5.22,5.29,5.19,5.28,1335379,720570000
2026-05-14,5.25,5.29,5.2,5.21,997038,537290000
2026-05-13,5.27,5.3,5.21,5.26,1245565,671490000
2026-05-12,5.24,5.4,5.24,5.28,1929181,1053310000
2026-05-11,5.18,5.26,5.16,5.24,1526126,819140000
2026-05-08,5.14,5.2,5.12,5.18,1279302,679080000
2026-05-07,5.13,5.18,5.12,5.13,991828,524580000
