date,code,netbuy_T,netbuy_T1,vwap_T1,vwap_pos,r1,r2,r3,q
2026-08-27,000962,0.02991800678651448,-0.0277563071701693,58.29860125086655,-0.009924766936922347,0.002953987591594931,-0.016112271058688177,-0.05492033812545305,2
2026-08-27,000592,-0.023288760557296794,0.09550116314834438,6.990291945963652,0.0028193790860999712,0.02936861788293399,-0.044222597645499295,-0.005706196488465154,4
2026-08-27,603773,0.12748019170071476,-0.07512520828407751,97.33167709993516,-0.026216319256662568,-0.037375587440525604,0.007385572764848192,-0.050538098514658736,1
2026-08-27,600095,-0.030216718540333573,-0.015679270466771394,9.718607212299203,-0.01734888733346085,0.001048242025348367,-0.0031413332326732935,0.029319343181044122,2
2026-08-27,600397,0.02018403064384009,-0.009431724575728636,19.19354573401029,-0.00018470792222569088,0.00840776887225192,-0.0010422333093830227,-0.02605523637754048,2
2026-08-27,603256,0.008717288565339825,-0.06632085686909261,141.03706868698524,-0.013238154588873785,-0.011295797101025129,0.06021416248521905,-0.004095653322763959,1
2026-08-27,001267,0.17220143735914048,0.025932895208717215,40.4680809356576,-0.0362775032004059,-0.02815851079089704,0.0071794558794071595,-0.02512819339067507,3
2026-08-27,003040,-0.20105627791653075,-0.033102546751838574,18.83802256774247,-0.017943633230447897,-0.012279740942741424,-0.03783787907780822,0.058378374254381304,2
2026-08-27,601233,-0.11531246547920114,0.08748480863264486,26.8496100978888,0.02236124334251932,0.05576926011305594,0.007650239658870239,-0.010200389029625834,4
2026-08-27,002179,0.16921739731217514,-3.404554634118957e-05,35.33629125898857,-0.004422958614057393,-0.009014075910541375,0.001989758221062843,-0.007959032884251593,3
2026-08-27,603588,0.05641717311396719,-0.08263393018511554,15.552805307603522,-0.0033952271991539718,-0.003215446310068537,-0.01032257080078125,-0.04451610196021294,1
2026-08-27,600737,0.20433702810623203,0.04790004820343666,16.18376929527898,-0.009501408839183711,0.04566215045161104,-0.06175924406648614,-0.05240181349224815,3
2026-08-27,002842,0.17744673514698894,-0.011822478394189085,39.687502342292426,0.011149573535930601,0.02713082624956975,-0.030401225722180736,-0.09170197376594835,2
2026-08-27,001232,-0.041032074885141254,0.19344799209912406,172.68214937646198,0.013480519780299183,0.0801085960953396,-0.010456556131045458,-0.04274039176229383,4
2026-08-27,600127,-0.0655262709088539,0.10792444984667118,11.383396969669748,0.033962049212902023,0.09183680420366902,0.022939634119662156,0.1248937345949599,4
2026-08-27,002515,-0.0770158219202829,-0.0978848472939478,8.493955913651781,-0.0169479961569714,-0.026806473692482458,-0.023952186084122085,-0.039520947141318485,1
2026-08-27,605589,0.11546172694818851,-0.1181538014407112,40.604363650665555,-0.0158693428060247,-0.003988032195209046,0.019019072913987634,-0.032532514185309114,0
2026-08-27,600246,0.11152443274544305,0.047518097870612126,12.3527445722062,-0.01884153641214248,-0.028067391657973118,0.09983498758846365,0.04537955411948369,3
2026-08-27,002456,0.20814312617887942,0.08528945389273454,7.671973554079619,-0.008077898096019887,0.003957811360198793,0.01314059170540216,0.049934248480528076,4
2026-08-27,603011,-0.07002403548452296,-0.13421728295202504,26.873399920987367,0.028898453482858466,0.09984090253857936,-0.03074142470873953,-0.06763106537735875,0
2026-08-27,002418,0.07809574210490508,0.09567138365783032,5.177055649305476,-0.053516047094300134,-0.00203660944102646,0.09999995134314799,0.15918361587556307,4
2026-08-27,003018,0.04850163526028855,-0.1835835474385585,45.69827125672527,-0.017687143186141507,-0.045908605365304944,0.10002231542694529,0.12742261747551176,0
2026-08-27,002980,0.021464891888905064,-0.018112275554088855,103.29845936428505,-0.02331554593803875,-0.011367012517589425,0.004063868218750821,-0.00911882420964416,2
2026-08-27,601100,0.221685509116748,0.14726396895114874,102.24088400164065,-0.008615764621860644,-0.015922324171344093,0.011247034163218261,0.005130195737324206,4
2026-08-27,603936,0.1021856005906417,-0.007785232133317122,18.646708361620963,-0.027710477947832435,-0.015743806423788587,0.011583066825272326,-0.030888002860707475,2
2026-08-27,603179,0.21085797285804567,-0.034142399523551456,39.540259440377675,-0.0020298388791819555,-0.008791818054374123,0.0032945025628849933,-0.0015204652809370778,2
2026-08-27,603757,0.16656986924498376,-0.16232014659948357,66.56252754118846,-0.019268029764914818,-0.03716820293558387,0.06280635034909632,0.06602324814933413,0
2026-08-27,600114,0.2529090889961649,-0.13561940299335207,30.90731752526192,-0.01576705738275952,-0.026248389911395553,0.02268246325861556,-0.021367508773835087,0
2026-08-27,002579,0.18302225429859215,-0.011039987526555382,14.643258486300864,-0.017978127757987128,-0.009641896619080104,0.020862321860039,-0.02086232186003889,2
2026-08-27,600259,0.1828283611709285,-0.18888246992856178,83.79544722345342,-0.008418725705724883,-0.022010390380569067,0.007461821806571622,-0.01600667060149641,0
2026-08-27,600313,0.11463543200171636,0.05521128209636613,7.357956262927382,0.019304781381794367,0.037344395603627456,-0.04266668955485031,0.05333334604899087,3
2026-08-27,603688,0.19718206601728044,0.00915487127916582,52.72528518375016,-0.023049412781393608,-0.0009698031502325399,-0.007959616788430601,-0.04406904905911169,3
2026-08-27,603002,-0.05744528657665873,0.06052771672954576,17.77516894638469,-0.005916617187041395,0.04494383416556591,-0.007357054906921512,-0.05206565208385128,4
2026-08-27,600345,0.26870600639707726,-0.06066121062832039,52.07137917450611,-0.01961499683007495,-0.01940073203203263,-0.00587657671976527,-0.009598391206513623,1
2026-08-27,002141,0.196753900841346,0.06264689812515821,6.383860898561359,0.010360330802114293,0.02870810668041246,0.10077521156415159,0.07596903293725044,4
2026-08-27,002670,0.10831528486993833,0.09863212719201458,11.999776490449864,0.004185386313234174,0.02991456300645101,-0.0016597889997587156,0.043153485133483827,4
2026-08-27,002297,0.17611596200258595,-0.0818033560096638,18.306557077229783,-0.005274503138398945,-0.010326116195473745,0.017572851085188246,-0.0016473795060458762,1
2026-08-27,002827,0.03921430516029363,-0.07018754616866171,59.20183261809604,-0.008645576813286149,-0.002040515962928202,-0.010052822736298261,0.05247916004641073,1
2026-08-27,002745,0.26783673098880756,-0.08571985161940095,11.765944066956614,-0.009854240999832564,-0.02591976744380753,0.019742532484276598,-0.013733892931431235,1
2026-08-27,000510,0.2008011290638234,0.05276686872320436,17.930408756060658,-0.011177057731971085,0.01838022387299354,0.0078962944507448,-0.023688668197278995,3
2026-08-27,000823,0.2011345429129873,-0.04781459961548565,15.618372676558796,-0.01590260369266827,-0.02101910367612292,0.02927780173166661,0.0026024698861975004,2
2026-08-27,600488,-0.13967272289670124,-0.03198664768376424,5.626253849810635,-0.00466632787622101,-0.017543843505051004,-0.04999995316777828,-0.03035715699804098,2
2026-08-27,002886,-0.2519651478873536,-0.6573252007630171,26.4,-1.4449610841182903e-08,0.09999998410542799,0.1000000505736387,0.06212126214751712,0
2026-08-27,603678,0.15883823169931377,-0.009398451752109299,48.11321255550487,-0.020643261400894897,-0.017514599012155685,-0.002546666693652333,-0.021434599839300184,2
2026-08-27,603093,0.1146449935813595,0.022604675091314537,13.403208997479325,-0.01366901989553182,-0.022189362468741036,0.0037821626115670526,0.04916789753411721,3
2026-08-27,002957,0.13153935568214936,-0.021279917694263458,42.23165856425674,-0.03390014448563228,-0.040677159461346424,0.02254906864818995,-0.03504902774304086,2
2026-08-27,002046,0.2744525454888051,0.002004294652007646,53.23454127652265,-0.014549617099670176,0.00019062576525774588,0.014868520922735051,-0.012962263001202623,3
2026-08-27,600354,0.09818838786792113,-0.13435628476964095,8.00092085481544,0.02613188995685367,0.10053619251539536,0.00974420503463369,0.11084041938902356,0
2026-08-27,003043,0.06897065969670316,0.08083655706975357,84.08541203935741,-0.015881613789706428,0.03269690298747974,0.0060422960725075026,-0.048338368580060465,4
2026-08-27,000951,-0.3517385672913157,0.013391252951608324,21.999249336599306,-0.005420647496108488,-0.022778036747853836,-0.02102372495961924,-0.018738567785106963,3
2026-08-27,002429,0.17404884317919822,-0.1393544581879399,8.316611044730765,-0.016426250887558003,-0.023866325362034924,0.04523225816079357,0.0012224052364879778,0
2026-08-27,002963,-0.04922042701736581,-0.1662038231650305,19.516485353271957,-0.018778265046592635,-0.10009403192603938,0.03812008129388955,0.028720686964242903,0
2026-08-27,600613,-0.4397851592535878,0.02181477263344612,12.177324909645414,0.01828601195558832,0.06804478770149447,-0.09999998461815574,-0.09999998461815574,3
2026-08-27,600693,0.1490151315955261,0.0796689784592372,9.495845016845996,0.006756155208608616,0.02245989621167932,-0.026150626467234317,0.07112963615630563,4
2026-08-27,603580,0.03633973586618971,-0.021578139901482756,84.24038266396829,-0.009619879838688505,0.03614013640622726,0.028766648892484925,-0.007551207612531696,2
2026-08-27,601137,0.21518984198216426,0.037195947414619276,21.626911139702983,-0.010029693602091161,0.013731013099203881,-0.0028024038472673762,0.005137814625667092,3
2026-08-27,603687,0.064366025190353,0.054212281678507064,15.665771204010635,0.014951604454664258,0.033138353725170155,0.006918277546583473,0.02515720931616272,3
2026-08-27,000700,0.11934845995483195,-0.08728113406140377,11.362149520456958,-0.013390906538947367,-0.04023974783806605,0.028545913803325496,0.01694911505234109,1
2026-08-27,002815,0.16348706526221146,0.03583975886866236,14.79714677863744,-0.007241071529332066,0.024407212278323875,0.004084439845513765,-0.012933940490850837,3
2026-08-27,600162,0.05050500579523517,-0.20076891033591973,5.286261347991162,0.013949137333375328,0.10061606970634851,-0.07276125627016383,-0.08208956086946273,0
2026-08-27,002768,0.07574336653464168,0.016207166638141007,65.49945537027651,-0.00808333667173744,0.0013872375322951935,0.025550192419973028,-0.01600740181602367,3
2026-08-27,000017,-0.1982215894966563,-0.2137795449159777,11.335606547682023,0.010091498950844047,0.09990393632057226,-0.020960679049440767,0.026200890456968162,0
2026-08-27,003032,0.09296642689855028,-0.02067613042113904,10.703761888389204,-0.02464201939058608,-0.0009569597190776102,0.048850598599651684,0.12835251019604854,2
2026-08-27,603319,0.1802934735999627,-0.08140962665630357,26.957466687240306,-0.016598980295513766,-0.09983023626122889,0.06865332625842013,0.08789135811351634,1
2026-08-27,002824,0.20023711848327985,-0.040317435355995364,26.748553053849847,-0.023124760873531325,-0.02061473531177138,0.014542712603136776,-0.042862570526462584,2
2026-08-27,603938,0.02193292397882219,-0.05301917141125912,46.490987737689146,-0.0017420126828447957,0.03225090730573932,-0.016160310331089556,-0.056237893103485925,1
2026-08-27,002190,-0.25588034447496394,0.07040168623825,26.05569560878921,-0.00252136188023655,0.018416900663162483,-0.007310524652976658,0.011158173069690136,4
2026-08-27,605020,0.161889396359498,0.018691681988705362,34.276639992286924,0.002140188823953393,0.02353984113537022,0.005822438772162819,-0.035516665508005585,3
2026-08-27,603225,0.15639939406699377,0.07361936523502059,20.61224312671724,0.008623893465515176,0.01811953172629721,0.011544000026422196,-0.013468045902604309,4
2026-08-27,002897,0.13840094006834652,-0.22356684234685392,58.14398536858219,-0.019675042247797814,-0.03471632961129556,0.05263157894736836,0.02298248023317573,0
2026-08-27,600108,0.06503097487134847,0.015974139563837718,3.7884788842926067,0.005680659479497807,0.007936500427734305,-0.02887136397581569,0.02887142655287156,3
2026-08-27,603269,-0.06874329850549223,-0.3007722293586985,22.01351803443347,0.0075627289777990825,0.10019843616333035,0.10009013899050512,0.14247068547941866,0
2026-08-27,002730,0.12600253445026854,0.0881705477869033,24.01093506517066,-0.0021213659759502512,0.0033500806749393597,-0.0016694077507136695,-0.016694475534829833,4
2026-08-27,605196,0.16799985956672125,0.13811189266752982,36.25852004716982,0.0016955917553838074,0.025988647720050384,-0.034140910632943555,-0.04983483999172367,4
2026-08-27,600103,-0.06595588107482273,-0.04104480201017446,3.9712166605079635,-0.030523833433930614,0.007853395789016115,-0.010389600738664129,0.08831173013245541,2
2026-08-27,603800,0.20214050220561278,-0.1887495468720681,63.33062860686662,-0.026853160566402412,-0.05504446619740788,0.025312307829908898,-0.007301651065072967,0
2026-08-27,603119,0.22161020596449496,0.04049517358098366,51.559474641689405,-0.010463143538113728,-0.01846862433487728,0.005880032033886318,-0.011956107504478508,3
2026-08-27,603031,0.16681598726879796,-0.008772435108862924,40.57569832979225,-0.010245011164106588,-0.013267835513631199,0.013446237987526866,-0.01767926013870258,2
2026-08-27,002943,0.19117964613798827,0.014359120020599463,34.55049675210674,-0.021432264321078698,-0.02424242757855355,0.074238338349079,-0.012718139240167847,3
2026-08-27,600683,0.08626583641015362,0.02216974902197633,11.042155338447547,-0.0011008363044876512,-0.0009058178366295744,0.0054397480570507195,-0.05530368734768121,3
2026-08-27,002793,-0.10696210153264736,-0.11166918317693507,5.073820239423394,-0.002723844360206229,-0.021276621255537087,-0.043478219897133186,-0.021739157066863357,1
2026-08-27,600017,0.2618379459705002,0.004718472903141064,2.8578823991135596,0.004240022769754548,-0.017123352543991444,-0.013937269494084026,0.006968717819721082,3
2026-08-27,603137,-0.13827387660781998,-0.12122958121996254,23.118819193060283,-0.015953202020412616,-0.0691489565109693,-0.013186779651013003,-0.030769264305030908,0
2026-08-27,002003,0.1466430792605295,0.047523111005927265,11.926863538599473,0.010324311310922374,0.02728053375844608,-0.004979287856180514,0.011618206425928701,3
2026-08-27,002902,0.17251951907776095,-0.31023971638279096,27.644688886422554,-0.011383342529532103,0.06883067070345295,-0.005122553605534486,-0.024515187638650016,0
2026-08-28,002407,0.06393317813596155,-0.0734586346027062,36.255978826977625,0.005903092418132472,-0.012723265389242178,-0.044145888578627335,-0.07595284795853563,1
2026-08-28,002155,0.12318958860828708,-0.13130403147734324,26.813801091512502,0.015521799736762043,-0.05843708608572684,-0.028644832626127048,-0.03745870271431895,0
2026-08-28,601212,0.029884655315964376,0.338878040207065,6.884933043646756,-0.0021689619917878433,-0.09960684370678075,-0.018922869957273436,-0.03056769165140716,4
2026-08-28,002437,-0.05558307307476847,0.22568190193122947,4.4169791040452075,-0.01063605178550664,-0.10082309351728125,-0.004576654794112178,0.03661334746895495,4
2026-08-28,600127,0.10792444984667118,-0.008150317259106385,12.12379775305963,-0.006911843377249927,0.022939634119662156,0.09966775856039534,0.029900303805469486,2
2026-08-28,600103,-0.04104480201017446,0.004212457571264069,3.7414045164578824,0.018334137893915914,-0.010389600738664129,0.09973756434329317,0.03149609600521841,3
2026-08-28,002418,0.09567138365783032,0.026321707601689084,5.064789175858806,0.06421011405112353,0.09999995134314799,0.05380333377301438,0.07792209400698846,3
2026-08-28,601233,0.08748480863264486,-0.042313884928766005,27.347561444208747,0.011424726253591588,0.007650239658870239,-0.01771510389809383,-0.04989151006433268,2
2026-08-28,600613,0.02181477263344612,0.689115771777682,11.160000000000002,-1.3672750265314448e-08,-0.09999998461815574,0.0,-0.10035841405668111,4
2026-08-28,001232,0.19344799209912406,-0.022955020472451036,173.66695629318113,-0.002804008475727482,-0.010456556131045458,-0.032624980571872464,-0.031065884348982387,2
2026-08-28,601360,-0.21503071991229872,0.07824550921932996,9.08792299066497,0.014533274159509002,-0.008602142157561943,0.005423014022425399,-0.024945823129001177,4
2026-08-28,603011,-0.13421728295202504,0.012937695277070763,26.684445344452598,0.004330383904043611,-0.03074142470873953,-0.038059648487024145,-0.04104472035207951,3
2026-08-28,002129,0.12167796924405773,-0.1258466882802736,9.469138258843465,0.004315278636913833,-0.03156817470226325,0.006309091955662094,-0.022082022407234336,0
2026-08-28,603330,-0.04326025488004798,-0.08115691079676875,10.693031807419846,-0.013376151802497516,-0.04264975022734141,0.06161133713543543,0.08909948468141438,1
2026-08-28,601678,0.09914344968998466,0.027753142210607033,6.600727431033326,0.008979679436559307,-0.022026445907165182,-0.024024001663345507,-0.07807807700304548,3
2026-08-28,601700,-0.15955228372261926,0.047993038082017665,8.005651052704568,0.0017924095073136304,-0.042959385651662796,0.04738143878766832,0.028678245524746737,3
2026-08-28,600227,0.09598886126574782,-0.08766778287700157,4.946791784973973,0.01884214677524465,0.1004366912248218,0.025793673695410524,-0.025793673695410413,1
2026-08-28,000062,-0.13875792717492538,0.03117742135416612,24.207384020958717,0.014153335023941116,-0.012072480475005753,-0.0057026229734905565,0.0036659941093613035,3
2026-08-28,601020,0.17667397715056377,0.02961275331496209,22.816102193424875,0.0168257735813091,-0.02521002072919387,-0.023706945100095522,-0.040517263066611964,3
2026-08-28,002742,-0.3194326183197689,0.4779534350715312,5.621979991798587,-0.00035220798408985843,-0.09935895966354857,-0.005338030886491207,-0.10498215084786233,4
2026-08-28,603596,0.15004746063097518,0.00478527139558888,27.882852601212026,0.006711906284798674,0.002499989100865019,0.06305666109750763,0.07196296685874692,3
2026-08-28,000017,-0.2137795449159777,0.02309254514707389,11.182222217587881,0.002484105575669915,-0.020960679049440767,0.04817127207987859,0.04817127207987859,3
2026-08-28,002430,0.18656972613892672,0.17052648976086549,26.94600244351155,0.019817303135937436,0.05247027575103225,-0.02147016602678864,-0.02983987294337076,4
2026-08-28,603580,-0.021578139901482756,0.012436458811831435,85.15465852965212,0.007930785150966235,0.028766648892484925,-0.03530232686305934,-0.12617967610407554,3
2026-08-28,600610,0.010587145268549173,0.024194087854746547,9.592459182729636,0.003913587850222111,0.12368733458145598,-0.02596053967072187,-0.1038421586828876,3
2026-08-28,600714,-0.03672273173696291,-0.09969248949060287,18.6075635110893,-0.00416834930578458,-0.030857747211874398,0.010253568249779743,0.044252545301586954,1
2026-08-28,002165,-0.5075278470543938,0.07820951901093444,8.698911716067764,-0.012520136660164383,0.026284381127457346,0.0605354475963189,-0.02328286446012262,4
2026-08-28,002902,-0.31023971638279096,0.0304497485525249,27.16377514839933,0.0009654543786721259,-0.005122553605534486,-0.019492485334144827,-0.042294946522336674,3
2026-08-28,002229,-0.08732163717329043,-0.04414607566423275,12.039902277799396,0.01246665455588225,-0.008136727565509982,-0.003281375162423883,-0.008203398788982241,2
2026-08-28,600785,0.023057280382283173,-0.1343052082841952,12.050058755094037,-0.04481791642583455,-0.07326890835927014,0.09991308389765274,0.055603768629169936,0
2026-08-28,600490,0.15965690487122228,-0.12986461936787375,7.6131297493984755,0.016664634111839938,-0.050306732098479134,0.014211903975096973,-0.012919884701511064,0
2026-08-28,002440,0.22001825056271065,0.004296692463043019,13.840945784705896,0.012214081812439659,0.008639300402664807,0.007851509984309724,-0.032833692407704285,3
2026-08-28,603395,0.05672400516061549,-0.04115260867744294,30.956885538107628,-0.05998294480728994,-0.06129031027517007,0.06185564307438107,-0.04432992778751954,2
2026-08-28,600354,-0.13435628476964095,-0.09481493020830621,8.707232848025168,-0.047917965839947674,0.00974420503463369,0.10012061851934306,-0.00965017178216887,1
2026-08-28,002971,-0.18289204251244268,0.014707114203815552,45.787769051156864,0.013589454326985217,-0.014231137586758424,-0.05817713363104027,-0.062271049324504335,3
2026-08-28,603683,-0.19361676936397923,-0.00487000591361721,17.027147804187,-0.003943626994171723,0.0005898714503342894,0.0182783838458358,-0.0035377045507811733,2
2026-08-28,600162,-0.20076891033591973,-0.04339107400364351,5.256042001441935,-0.05442159921321266,-0.07276125627016383,-0.01006030503187949,-0.03420515224010334,2
2026-08-28,600815,0.1072562864543812,0.16311688960932497,4.549918043915889,1.805457113324138e-05,0.02017940623724379,0.0043956000193670075,-0.07032970510924186,4
2026-08-28,002212,0.024102304907501735,-0.09974414752562802,6.442630366001328,0.01045688780098697,-0.060606004308874084,0.047619037155208765,0.02457754866155981,1
2026-08-28,000925,-0.08131624513322959,0.043366068724817575,9.274173545157213,0.010332601598975755,-0.0010661224690647897,-0.023479217685783538,-0.06830313245885022,3
2026-08-28,002354,-0.3229246824521017,0.13343861305217727,7.861713324280891,0.021405818521841535,0.02292991471661021,0.04109588227644334,-0.002490598350487816,4
2026-08-28,600316,0.09894984768339528,-0.053243145272349614,31.12629363081877,0.00911468033933982,0.020467808535168164,0.011461337539013794,0.023877746056779836,1
2026-08-28,000560,0.36246553011287685,-0.8182777899241029,2.9,3.288532135492517e-08,0.09848484095900978,0.09999998355733997,0.09655171109720051,0
2026-08-28,603162,0.08142489851355149,-0.037598940683129405,12.3475205253016,0.009919379479971902,-0.016561516805425724,-0.008019276610132242,-0.02967120109350574,2
2026-08-28,603171,-0.005849906645780838,0.06872874016128472,44.401681049016545,0.023384645652181568,0.024808265005314745,0.005061609797257782,-0.007922464932529683,4
2026-08-28,002072,0.006217809490639813,-0.08225316757159967,9.02266435269954,0.015221168531164508,-0.01611176857613561,-0.00873361627060032,-0.010916968281791228,1
2026-08-28,601222,0.13578673995972393,0.015801872094226243,5.813613566399939,0.0028186182516192204,-0.04269297575819453,0.03430536684727037,0.025729004687889967,3
2026-08-28,000567,0.12532649420087746,0.0020375693612018544,6.8556110855383645,0.0035575280741932946,-0.018544951525865216,0.030523260850852107,0.0043604262314216324,3
2026-08-28,600562,0.29756869460760094,0.19728141567299004,30.01138383274663,0.009283713284713668,0.0455644333261811,0.006602801239543599,-0.0029712825971476287,4
2026-08-28,000059,-0.19773285673304908,0.14885508154331406,5.843187986014781,-0.01081392150272531,0.03770198055206442,0.03979238939873886,0.01730102093471797,4
2026-08-28,002628,0.10943702679920796,-0.01292204514754903,5.401114315920112,0.01090251358933303,-0.0036496315432303916,0.014652000576396595,0.0,2
2026-08-28,002942,-0.0712864871372889,0.026051228138563563,21.452430306840956,0.025524832633271766,0.05212817601826969,0.004090916026722402,-0.09636367451060901,3
2026-08-28,002915,0.024919429116755633,0.08355481253281351,18.984003201478618,-0.005478509438089252,0.0005298527338915004,0.0026483658173610536,-0.01853805559739663,4
2026-08-28,603396,0.1522370521953895,-0.06378320710168224,31.190296965641977,-0.010589714989063914,-0.032601850176029123,-0.01685030613995664,-0.04050550794806873,1
2026-08-28,603608,-0.01629651826388276,-0.038723751760473164,19.560656747781387,0.004056236091155352,-0.0030457548714359906,0.010183338551673637,0.06211819035728405,2
2026-08-28,001288,-0.0613156141715671,0.13358924091546645,29.00423267716306,0.014334714652121994,0.033731588991689376,-0.008157708038605715,-0.010537031445903122,4
2026-08-28,603778,-0.16382272647695362,0.0698163719973869,9.786025293705647,0.001428046281282791,-0.05405400429540086,-0.003061197182379072,0.09693875416076914,4
2026-08-28,002092,0.2652354632127455,0.012982198636658194,4.850939140059925,0.010113702499862987,0.020833312637276835,-0.0020408629973885928,-0.020408143405366563,3
2026-08-28,600654,-0.8325976985077775,0.023795632751364128,3.356488476824294,0.0010461582978094075,-0.0743802233699592,0.03869051145824831,-0.011904750923180218,3
