,0
2025-06-30,459483.2114035296
2025-07-01,459925.211578052
2025-07-02,462733.2086855578
2025-07-03,462902.2070461917
2025-07-04,459613.21254317043
2025-07-07,464628.2102638888
2025-07-08,468654.5751245698
2025-07-09,472627.5764616212
2025-07-10,476028.5719545564
2025-07-11,475569.57360822766
2025-07-14,475546.577516385
2025-07-15,470571.5750368318
2025-07-16,477675.5711229524
2025-07-17,477865.5749948701
2025-07-18,475146.57165128796
2025-07-21,481226.57190878
2025-07-22,483792.56831724255
2025-07-23,481107.57543165295
2025-07-24,486799.57219678967
2025-07-25,485765.5704172334
2025-07-28,486412.5734956941
2025-07-29,481272.57558424084
2025-07-30,480301.5702875337
2025-07-31,472022.5754411897
2025-08-01,473704.5774133882
2025-08-04,477039.57292158215
2025-08-05,478804.0574691132
2025-08-06,483242.0540711716
2025-08-07,485404.0530583695
2025-08-08,488508.0493829087
2025-08-11,490895.05137418065
2025-08-12,496722.0485827759
2025-08-13,496893.05247281346
2025-08-14,494004.05222390447
2025-08-15,499451.0536811188
2025-08-18,501153.05556271825
2025-08-19,506882.05560658727
2025-08-20,514926.05394337926
2025-08-21,516283.0519101456
2025-08-22,518896.05676148686
2025-08-25,519437.05653165135
2025-08-26,519739.0522143677
2025-08-27,508216.0513541535
2025-08-28,506612.05483887944
2025-08-29,506804.0519854859
2025-09-01,512091.05648015294
2025-09-02,510556.59131918306
2025-09-03,501342.5953141248
2025-09-04,507420.5975047147
2025-09-05,511818.5952654874
2025-09-08,517294.5979348218
2025-09-09,521735.59472475405
2025-09-10,526509.5991126096
2025-09-11,525076.5963068998
2025-09-12,524986.5966788328
2025-09-15,524419.5908061063
2025-09-16,526661.5892878568
2025-09-17,526758.5938445127
2025-09-18,516502.590273956
2025-09-19,513245.59526358003
2025-09-22,508851.5944710767
2025-09-23,504648.59054003115
2025-09-24,510405.5966607129
2025-09-25,505274.5961180722
2025-09-26,506271.59826670046
2025-09-29,509082.58964929933
2025-09-30,505522.3779970871
2025-10-09,508444.37637870177
2025-10-10,516290.3688723312
2025-10-13,512683.3768421875
2025-10-14,516545.37215773924
2025-10-15,521756.37281482085
2025-10-16,520233.37555472716
2025-10-17,517843.37683265074
2025-10-20,524141.3803393112
2025-10-21,528893.3764988647
2025-10-22,529807.3710495697
2025-10-23,533352.3769194351
2025-10-24,529275.3801638351
2025-10-27,532681.3733154999
2025-10-28,532373.3763987289
2025-10-29,532017.3732811676
2025-10-30,529058.3774143921
2025-10-31,532672.3787600265
2025-11-03,538813.3800322281
2025-11-04,542250.3759199844
2025-11-05,543266.2599337497
2025-11-06,542454.2619479098
2025-11-07,543726.2571585574
2025-11-10,546331.2623751559
2025-11-11,546280.2608263888
2025-11-12,544560.2609408298
2025-11-13,546039.2572176852
2025-11-14,548781.2580836215
2025-11-17,552505.2591574588
2025-11-18,548551.257730762
2025-11-19,546991.2594092288
2025-11-20,545959.2614901462
2025-11-21,541313.2612479129
2025-11-24,543845.2607882419
2025-11-25,545857.2582018771
2025-11-26,543106.2609923282
2025-11-27,542239.2624152103
2025-11-28,543113.2583392062
2025-12-01,542093.260313312
2025-12-02,538640.2592432895
2025-12-03,534072.4211512994
2025-12-04,528978.4209548425
2025-12-05,531847.4180995416
2025-12-08,532343.4189139794
2025-12-09,530517.4180804681
2025-12-10,529064.419108529
2025-12-11,523379.4193088006
2025-12-12,521263.4214698266
2025-12-15,522823.42112650385
2025-12-16,517339.4235907983
2025-12-17,518095.4185544442
2025-12-18,519461.41789545526
2025-12-19,522272.42134203424
2025-12-22,521715.42006124964
2025-12-23,521419.4197951745
2025-12-24,522198.4211980294
2025-12-25,524055.41816343775
2025-12-26,521732.41682638635
2025-12-29,520255.4190455865
2025-12-30,517294.4192706536
2025-12-31,515311.60722142016
2026-01-05,520631.6076315001
2026-01-06,524882.6058900908
2026-01-07,524854.6084440306
2026-01-08,527378.601793106
2026-01-09,529081.6015756682
2026-01-12,531944.6062839583
2026-01-13,531655.6071794585
2026-01-14,532850.6038940505
2026-01-15,533248.6072815016
2026-01-16,530927.6019371108
2026-01-19,537524.605587776
2026-01-20,540828.6103046492
2026-01-21,539291.6017091826
2026-01-22,544789.6039999083
2026-01-23,546766.6052139357
2026-01-26,549546.6051376418
2026-01-27,542356.6018379286
2026-01-28,541767.5995863036
2026-01-29,544341.6114605025
2026-01-30,547799.7571561928
2026-02-02,538472.7514122124
2026-02-03,541595.752367794
2026-02-04,545654.7542427178
2026-02-05,545565.7554958458
2026-02-06,545040.7553527947
2026-02-09,547817.7571628685
2026-02-10,548954.7512624855
2026-02-11,549910.7518051262
2026-02-12,545308.7506149407
2026-02-13,544666.7505834694
2026-02-24,551005.7448719139
2026-02-25,555009.7491357918
2026-02-26,556493.7533233757
2026-02-27,556534.7500656242
2026-03-02,543936.7499445076
2026-03-03,539095.7512710686
2026-03-04,526135.7508991356
2026-03-05,527856.7551706429
2026-03-06,539432.7491853829
2026-03-09,532185.1469490735
2026-03-10,536654.1487190931
2026-03-11,538316.1464188306
2026-03-12,535939.1461346357
2026-03-13,538235.1454231946
2026-03-16,535757.142851135
2026-03-17,530239.1470644681
2026-03-18,526584.1478798597
2026-03-19,523206.1473581998
2026-03-20,520766.1469433515
2026-03-23,512929.14743163274
2026-03-24,522935.14609076665
2026-03-25,526671.1468193738
2026-03-26,520582.14609362767
2026-03-27,524400.146004936
2026-03-30,525539.1464445798
2026-03-31,523073.1488440244
2026-04-01,521848.1478188245
2026-04-02,523345.1460812299
2026-04-03,519304.1444037168
2026-04-07,519309.11811535765
2026-04-08,524788.118254594
2026-04-09,519429.1181916516
2026-04-10,522991.1154622357
2026-04-13,523577.12045853544
2026-04-14,526723.1212014477
2026-04-15,525064.1183251659
2026-04-16,529900.1202220242
2026-04-17,528209.1161603252
2026-04-20,530568.1202525417
2026-04-21,529609.1160649578
2026-04-22,530345.1207513134
2026-04-23,530725.1185292522
2026-04-24,529432.119786195
2026-04-27,532082.1215504925
2026-04-28,532516.1207074444
2026-04-29,534342.1194428722
2026-04-30,536288.1171101849
2026-05-06,536163.1193990032
2026-05-07,537863.1160134594
2026-05-08,542931.0469424285
2026-05-11,542418.0511748351
2026-05-12,535918.0452143706
2026-05-13,535516.0471236266
2026-05-14,526449.0437781371
2026-05-15,525134.0500151671
2026-05-18,523016.0516535795
2026-05-19,529414.0548026122
2026-05-20,523435.0493704832
2026-05-21,513531.04856367473
2026-05-22,515154.04904241924
2026-05-25,512317.0487200773
2026-05-26,510260.0496565855
2026-05-27,500067.0438086546
2026-05-28,498600.0483309782
2026-05-29,501287.04989309673
2026-06-01,513564.04164190654
2026-06-02,505671.04795332317
2026-06-03,497614.047602371
2026-06-04,492614.0453612364
2026-06-05,492311.6352302651
2026-06-08,474327.6344773988
2026-06-09,478016.3883202417
2026-06-10,471982.3859923227
2026-06-11,469199.38647678925
2026-06-12,476946.3884585245
2026-06-15,479365.3826945169
2026-06-16,478970.38669518067
2026-06-17,473489.38701084687
2026-06-18,471596.38824394776
2026-06-22,475221.3908188684
2026-06-23,463325.3841929777
2026-06-24,456746.5483554916
2026-06-25,451563.54419079586
2026-06-26,447269.5487388687
2026-06-29,443767.5476678924
2026-06-30,445741.54447403713
2026-07-01,451749.5439657287
2026-07-02,450133.5451253967
2026-07-03,452595.5491432266
2026-07-06,452418.7845038843
2026-07-07,441869.7862433863
2026-07-08,442189.7873925638
2026-07-09,436735.78477377415
2026-07-10,444754.7855662775
2026-07-13,435903.7836837244
2026-07-14,446209.78403563023
2026-07-15,454779.78559011937
2026-07-16,457423.78342623234
2026-07-17,450650.78316206456
2026-07-20,446752.7865695429
2026-07-21,438747.78244966984
2026-07-22,436885.7798623514
2026-07-23,444812.7881097269
2026-07-24,434342.7858638239
2026-07-27,441223.7881469202
2026-07-28,445034.7841548395
2026-07-29,456199.7890042734
2026-07-30,457500.7907199335
2026-07-31,461915.78722471715
2026-08-03,466523.19174109295
2026-08-04,467783.1873684962
2026-08-05,469722.19178973034
2026-08-06,472423.19014368847
2026-08-07,470601.18916331127
2026-08-10,476248.1894284327
2026-08-11,474495.1899081309
2026-08-12,478274.1904765208
2026-08-13,475151.1899977763
2026-08-14,478534.18655691936
2026-08-17,485604.1871577342
2026-08-18,483100.1884490092
2026-08-19,473108.1892996867
2026-08-20,478245.1875239451
2026-08-21,482844.1889315684
2026-08-24,478887.18858061626
2026-08-25,485972.1878558238
2026-08-26,484871.18768988445
2026-08-27,483590.1903658946
2026-08-28,486419.18812094524
2026-08-31,484491.01274816145
2026-09-01,488106.01113645185
2026-09-02,485633.01308957685
2026-09-03,485953.0110201036
2026-09-04,488506.0128053819
2026-09-07,489449.0137418901
2026-09-08,495513.01310865034
2026-09-09,491561.01787892927
2026-09-10,484918.0167040025
2026-09-11,480479.0148100053
