code,buy,gap,f_aro,f_mom,f_m200,f_r20,f_vpc,f_amt20,f_adx,f_dh,amt20_T1,rp,amt_c,base_net,base_why,base_sell,tp4_tp_t2,tp4_tp_t1,tp5_tp_t2,tp5_tp_t1,tp6_tp_t2,tp6_tp_t1,tp7_tp_t2,tp7_tp_t1,tp8_tp_t2,tp8_tp_t1,tp9_tp_t2,tp9_tp_t1,tp10_tp_t2,tp10_tp_t1,tp12_tp_t2,tp12_tp_t1,s_zt,s_lb,s_zpl,s_gate,E0_sell,year
sh603533,2018-08-15,-0.029791816223976975,68.0,,-0.29715329424705084,-0.11499364675984758,0,57235272.05,31.697964449818333,0.3615948670944088,57235272.05,0.20343260979303385,185164048.0,-0.04291884191176454,ts,2018-08-16,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,-0.04291884191176454,5.0,6.0,0.5833333333333334,0.0,2018-08-16,2018
sh603533,2026-05-28,-0.0220502901353965,44.0,0.5862884160756499,0.12094740653531844,-0.022684310018903475,0,592736303.85,14.435034110709482,0.13919413919413917,592736303.85,0.35987748851454837,614429025.0,-0.05995534760680388,ts,2026-05-29,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,-0.05995534760680388,15.0,3.0,0.4827586206896552,1.0,2026-05-29,2026
sh603533,2026-07-21,-0.038090401218892844,60.0,0.05252525252525242,-0.14711507016050618,-0.1409249563699826,0,439660255.35,16.038421400443212,0.27849028948332716,439660255.35,0.19062832800851998,768414009.0,-0.013032973369852208,ts,2026-07-22,0.02807412500000006,0.02807412500000006,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,-0.013032973369852208,28.0,2.0,0.42857142857142855,0.0,2026-07-22,2026
sh603536,2022-05-26,-0.03780964797913955,24.0,-0.002042900919305368,0.0760759005296201,-0.12840909090909103,0,96319384.65,15.440602703826247,0.2149437052200614,96319384.65,0.4400000000000001,201911418.0,-0.047633022103658496,ts,2022-05-27,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,-0.047633022103658496,36.0,9.0,0.32075471698113206,1.0,2022-05-27,2022
sh603536,2024-07-04,-0.04031354983202684,72.0,0.35791090629800304,-0.143820020038255,0.03476245654692911,1,39886550.85,30.642473296534604,0.2780921584478577,39886550.85,0.2586206896551723,190816037.0,-0.06683425284422417,ts,2024-07-05,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,-0.06683425284422417,14.0,4.0,0.44,0.0,2024-07-05,2024
sh603559,2018-02-09,-0.041215868109222065,80.0,,-0.16074119394401898,-0.265329295987888,0,265796409.85,35.26740061048709,0.46865589926088147,265796409.85,0.13360323886639677,454015929.0,0.017747914427727052,ts,2018-02-12,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.017747914427727052,0.017747914427727052,0.017747914427727052,0.017747914427727052,0.017747914427727052,0.017747914427727052,0.017747914427727052,0.017747914427727052,0.017747914427727052,0.017747914427727052,9.0,5.0,0.4,0.0,2018-02-12,2018
sh603578,2026-07-13,-0.027673896783844354,72.0,-0.04151753758052967,-0.00567442344734248,0.030046224961479018,1,71740458.65,17.131428936799036,0.21074380165289266,71740458.65,0.3437499999999998,67180351.0,-0.03427948317307694,ts,2026-07-14,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,-0.03427948317307694,37.0,2.0,0.45588235294117646,0.0,2026-07-14,2026
sh603583,2019-08-15,-0.03219575016097875,36.0,,-0.09778279977807658,0.011726384364820763,0,77295088.45,20.715692801611457,0.1591770438548998,77295088.45,0.3509933774834437,136273505.0,0.06761543749999999,tp,2019-08-16,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.07732318488023959,0.07732318488023959,7.0,7.0,0.2222222222222222,0.0,2019-08-16,2019
sh603583,2021-09-28,-0.044863937239519425,80.0,0.12568787145058335,-0.14833555871296167,-0.18761202947620004,0,143313447.6,41.61809677926605,0.20611132736473342,143313447.6,0.25944055944055944,281083098.0,0.005025274720867667,ts,2021-09-29,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.005025274720867667,0.005025274720867667,0.005025274720867667,0.005025274720867667,0.005025274720867667,0.005025274720867667,0.005025274720867667,0.005025274720867667,0.005025274720867667,0.005025274720867667,11.0,2.0,0.5,0.0,2021-09-29,2021
sh603583,2025-04-11,-0.024325908558030407,76.0,1.9084204056545793,0.39270706415146717,-0.32874286838481215,0,703772354.7,28.44797717267984,0.32874286838481215,703772354.7,0.36728511927300256,372888039.0,0.06761543749999999,tp,2025-04-14,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.05089144591093442,0.05089144591093442,0.05089144591093442,0.05089144591093442,38.0,5.0,0.4411764705882353,0.0,2025-04-14,2025
sh603602,2018-09-14,-0.021607605877268843,-72.0,,-0.36526049281460615,0.20145379023883692,1,179530981.85,17.868732321259984,0.41771514846502267,179530981.85,0.27637314734088925,355971019.0,0.020843513968639593,ts,2018-09-17,0.02807412500000006,0.02807412500000006,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,0.020843513968639593,10.0,3.0,0.4117647058823529,0.0,2018-09-17,2018
sh603607,2018-10-11,-0.04851752021563349,92.0,,-0.26188494556981745,-0.054375531011044975,0,27539866.25,26.374349424609754,0.3262711864406779,27539866.25,0.17709923664122143,70724056.0,0.06761543749999999,tp,2018-10-12,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.10715675000000013,0.10715675000000013,9.0,2.0,0.47058823529411764,0.0,2018-10-12,2018
sh603607,2023-12-18,-0.02449748743718594,80.0,0.30333333333333345,0.14696166828168278,0.026434558349452075,1,77984560.15,16.90400393694682,0.2161496799606105,77984560.15,0.34182908545727136,340395177.0,-0.0267439341194462,ts,2023-12-19,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,-0.0267439341194462,21.0,5.0,0.27586206896551724,0.0,2023-12-19,2023
sh603609,2017-05-05,-0.027079303675048294,96.0,0.1613924050632911,-0.19732649171903327,-0.08007117437722422,0,48679696.15,41.162178620346495,0.18774548311076203,48679696.15,0.31123919308357345,139494012.0,-0.09204342072564609,ts,2017-05-08,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,-0.09204342072564609,11.0,13.0,0.3888888888888889,0.0,2017-05-08,2017
sh603610,2026-07-28,-0.020319303338171224,56.0,0.48927392739273934,-0.22362916742960992,-0.25714285714285723,0,172489484.35,31.651030583376162,0.2867494824016564,172489484.35,0.1876832844574779,138651632.0,-0.042221541666666695,ts,2026-07-29,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,-0.042221541666666695,31.0,5.0,0.1388888888888889,0.0,2026-07-29,2026
sh603617,2024-06-26,-0.026548672566371723,52.0,-0.2892459826946848,-0.24159037826518825,-0.013961605584642212,0,58862474.95,30.493905096700182,0.14133738601823703,58862474.95,0.4397590361445785,138511248.0,0.06761543749999999,tp,2024-06-27,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.03526345454545443,0.03526345454545443,0.03526345454545443,0.03526345454545443,0.03526345454545443,0.03526345454545443,20.0,4.0,0.23076923076923078,0.0,2024-06-27,2024
sh603619,2026-07-15,-0.04162633107454017,92.0,0.47769185008923265,-0.2219466773620754,-0.1186006825938567,0,511635826.7,43.450763202862596,0.40409576002307473,511635826.7,0.14364303178484114,1243259876.0,-0.08336048295454546,ts,2026-07-16,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,-0.08336048295454546,32.0,3.0,0.30434782608695654,0.0,2026-07-16,2026
sh603626,2025-04-11,-0.029490616621983934,56.0,0.7092198581560285,-0.06536787045447423,-0.2554890219560878,0,285340381.3,30.22249801302354,0.2948960302457467,285340381.3,0.2160804020100503,154949933.0,0.06761543749999999,tp,2025-04-14,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.06499391401933718,0.06499391401933718,40.0,5.0,0.4444444444444444,0.0,2025-04-14,2025
sh603628,2017-04-26,-0.02140798682585421,72.0,,,-0.3451064977082773,0,292115222.1,53.29983415737871,0.41214908034849956,292115222.1,0.452059202059202,696569877.0,0.06761543749999999,tp,2017-04-27,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.032615470524821166,0.032615470524821166,0.032615470524821166,0.032615470524821166,0.032615470524821166,0.032615470524821166,13.0,7.0,0.38095238095238093,0.0,2017-04-27,2017
sh603628,2024-02-21,-0.026650514839491324,60.0,0.6515656229180546,0.12393971162879369,-0.3222495894909687,0,1083729981.5,35.26229491504399,0.4076067456045927,1083729981.5,0.3433526011560694,709568254.0,0.06761543749999999,tp,2024-02-22,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.06111954048693202,0.06111954048693202,0.06111954048693202,0.06111954048693202,0.06111954048693202,0.06111954048693202,37.0,4.0,0.3148148148148148,1.0,2024-02-22,2024
sh603628,2024-07-18,-0.02334337349397586,48.0,-0.09214092140921404,-0.12266213903955303,0.012195121951219523,1,141144257.9,13.400488938751595,0.2509870276367739,141144257.9,0.27406199021207167,241647283.0,0.009111367579028418,ts,2024-07-19,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,0.009111367579028418,10.0,7.0,0.4444444444444444,1.0,2024-07-19,2024
sh603636,2017-11-29,-0.03415154749199556,92.0,-0.35206499661475965,-0.22910796190789617,-0.010559662090813271,0,42748655.8,16.664433777439775,0.1618962432915922,42748655.8,0.31954887218045097,190261031.0,-0.00272877589778997,ts,2017-11-30,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,-0.00272877589778997,10.0,16.0,0.09090909090909091,0.0,2017-11-30,2017
sh603636,2026-06-11,-0.03416149068322982,56.0,-0.04064352243861136,-0.16065687722651822,-0.17576791808873726,0,327808047.7,26.11537302992512,0.23394131641554317,327808047.7,0.2625000000000002,215479132.0,-0.07503842946141459,ts,2026-06-12,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,-0.07503842946141459,25.0,2.0,0.32432432432432434,0.0,2026-06-12,2026
sh603637,2020-12-31,-0.028455284552845517,96.0,-0.21974830590513061,-0.1487349255143059,-0.0809464508094645,0,8894340.1,47.71922481901611,0.20900321543408362,8894340.1,0.25572519083969464,56971956.0,-0.008709773797071052,ts,2021-01-04,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,-0.008709773797071052,29.0,5.0,0.3409090909090909,1.0,2021-01-04,2020
sh603648,2018-01-05,-0.03753351206434308,-80.0,,,0.309691011235955,1,246829785.3,22.096150607393223,0.29409538228614696,246829785.3,0.37288135593220323,494378251.0,-0.03019148589832865,ts,2018-01-08,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,-0.03019148589832865,19.0,7.0,0.24,1.0,2018-01-08,2018
sh603650,2019-05-17,-0.03150406504065051,76.0,,-0.13383903401926422,-0.06906338694418168,0,97590077.65,26.60193077727815,0.210906174819567,97590077.65,0.3441396508728177,225754294.0,-0.0016129779315319226,ts,2019-05-20,0.02807412500000006,0.02807412500000006,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,-0.0016129779315319226,25.0,2.0,0.3902439024390244,0.0,2019-05-20,2019
sh603650,2021-09-13,-0.020791537479482036,32.0,0.8569647865378622,0.41312247748746134,-0.035022879267863516,0,551578195.05,18.567091966426656,0.24559713813979095,551578195.05,0.38469493278179917,591617037.0,0.0058399617596389675,ts,2021-09-14,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,0.0058399617596389675,20.0,6.0,0.5454545454545454,1.0,2021-09-14,2021
sh603650,2022-10-25,-0.020666666666666722,64.0,-0.4106697370946075,-0.0465733050059669,0.007049345417925457,1,204727438.5,21.1448929049693,0.20276375232527244,204727438.5,0.3886217948717949,694941460.0,0.06761543749999999,tp,2022-10-26,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08274288312627665,0.08274288312627665,0.08274288312627665,0.08274288312627665,6.0,2.0,0.7142857142857143,0.0,2022-10-26,2022
sh603662,2024-02-21,-0.022979985174203188,80.0,0.7651467832604621,-0.05395075494589485,-0.035739814152966454,0,258817213.4,41.66449402017516,0.27336385671963376,258817213.4,0.4146482122260669,479538279.0,0.02790911952295172,ts,2024-02-22,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,0.02790911952295172,39.0,4.0,0.30357142857142855,1.0,2024-02-22,2024
sh603667,2024-02-21,-0.02288488210818307,92.0,0.42627960275019117,-0.11210176963905283,-0.20942982456140347,0,204777181.6,55.68135269704544,0.40041580041580044,204777181.6,0.23144453312051078,409252836.0,0.04606275616572053,ts,2024-02-22,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.04606275616572053,0.04606275616572053,0.04606275616572053,0.04606275616572053,0.04606275616572053,0.04606275616572053,0.04606275616572053,0.04606275616572053,0.04606275616572053,0.04606275616572053,40.0,4.0,0.2982456140350877,1.0,2024-02-22,2024
sh603677,2019-06-06,-0.02029520295202958,92.0,-0.2665369649805447,-0.1479360637633086,-0.014545454545454528,0,19680148.3,27.33323714071227,0.21220930232558138,19680148.3,0.2531969309462916,56328854.0,-0.05242334922316372,ts,2019-06-10,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,-0.05242334922316372,16.0,3.0,0.4482758620689655,0.0,2019-06-10,2019
sh603679,2024-06-06,-0.023712183156173405,96.0,-0.08961593172119486,-0.07745110981198267,-0.02936507936507926,0,77027744.5,12.01712033618551,0.3338779956427015,77027744.5,0.2676224611708483,212943525.0,-0.09591471419597974,ts,2024-06-07,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,-0.09591471419597974,4.0,1.0,0.6666666666666666,0.0,2024-06-07,2024
sh603690,2019-05-28,-0.049109883364026996,48.0,0.04200123533045086,0.007477225077462402,-0.030933967876264123,0,44337604.2,22.349695937645397,0.2344924812030076,44337604.2,0.2541106128550073,99103528.0,0.040863148603937915,ts,2019-05-29,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.040863148603937915,0.040863148603937915,0.040863148603937915,0.040863148603937915,0.040863148603937915,0.040863148603937915,0.040863148603937915,0.040863148603937915,21.0,2.0,0.3225806451612903,0.0,2019-05-29,2019
sh603706,2018-11-16,-0.03610411418975645,40.0,,,0.05305039787798416,1,230110684.9,14.314892669509566,0.261166253101737,230110684.9,0.3290836653386453,329461858.0,0.025990284053789114,ts,2018-11-19,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.025990284053789114,0.025990284053789114,0.025990284053789114,0.025990284053789114,0.025990284053789114,0.025990284053789114,0.025990284053789114,0.025990284053789114,27.0,9.0,0.37209302325581395,1.0,2018-11-19,2018
sh603716,2025-04-28,-0.024271844660194164,52.0,0.5372340425531916,0.2726890808219349,-0.09010600706713778,0,193742433.0,15.019935397907597,0.295485636114911,193742433.0,0.45385587863463983,273139564.0,0.06761543749999999,tp,2025-04-30,0.02807412500000006,0.05148415578358212,0.03795945312500004,0.05148415578358212,0.047844781250000024,0.05148415578358212,0.057730109375000005,0.05148415578358212,0.06761543749999999,0.05148415578358212,0.07750076562499997,0.05148415578358212,0.05148415578358212,0.05148415578358212,0.05148415578358212,0.05148415578358212,24.0,3.0,0.3142857142857143,1.0,2025-04-30,2025
sh603716,2026-03-09,-0.040983606557376984,84.0,2.341463414634146,0.01104163895170962,0.0,0,189347774.5,12.59710274834033,0.2031625988312135,189347774.5,0.38308977035490593,480068074.0,0.052567326670040826,ts,2026-03-10,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.052567326670040826,0.052567326670040826,0.052567326670040826,0.052567326670040826,0.052567326670040826,0.052567326670040826,0.052567326670040826,0.052567326670040826,28.0,3.0,0.3333333333333333,0.0,2026-03-10,2026
sh603719,2024-03-28,-0.02975420439844767,-20.0,-0.5783467854160869,-0.21944224958157343,0.08491228070175438,1,103755495.45,18.30225403170821,0.2238955823293173,103755495.45,0.38055555555555554,358334632.0,0.01159857812499987,ts,2024-03-29,0.02807412500000006,0.02807412500000006,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,0.01159857812499987,17.0,4.0,0.41379310344827586,0.0,2024-03-29,2024
sh603721,2026-06-25,-0.03367496339677878,32.0,0.171956418758882,-0.012282596120473666,-0.12808510638297876,0,85487245.7,19.691192407673828,0.20765661252900236,85487245.7,0.26839237057220694,114947958.0,-0.10582713778409092,ts,2026-06-26,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,-0.10582713778409092,40.0,2.0,0.2982456140350877,1.0,2026-06-26,2026
sh603728,2024-02-21,-0.03583895741214804,68.0,0.629987908101572,-0.2855889983698394,-0.2077802359882006,0,292838930.45,44.55792777516051,0.43874085684430514,292838930.45,0.2427862939585211,437408139.0,0.052717057385952115,ts,2024-02-22,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.052717057385952115,0.052717057385952115,0.052717057385952115,0.052717057385952115,0.052717057385952115,0.052717057385952115,0.052717057385952115,0.052717057385952115,42.0,4.0,0.288135593220339,1.0,2024-02-22,2024
sh603730,2020-05-06,-0.02631578947368407,-8.0,-0.02211302211302224,0.06950617428728889,0.15151515151515138,1,65455633.75,19.39738128258094,0.2609400324149109,65455633.75,0.2714932126696831,138833483.0,0.06761543749999999,tp,2020-05-07,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.01302349028716221,0.01302349028716221,0.01302349028716221,0.01302349028716221,0.01302349028716221,0.01302349028716221,32.0,3.0,0.37254901960784315,1.0,2020-05-07,2020
sh603737,2024-09-02,-0.02486986697513016,96.0,-0.5493519441674974,-0.2507188375524638,0.0,0,128020776.05,21.406161134744647,0.30506430868167206,128020776.05,0.1916932907348242,221844894.0,-0.0349199232651245,ts,2024-09-03,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,-0.0349199232651245,18.0,5.0,0.5813953488372093,0.0,2024-09-03,2024
sh603738,2020-06-19,-0.020535714285714213,88.0,0.8801313628899836,0.004344687509807876,0.01174345076784089,1,110965637.15,18.668875497948644,0.17586460632818254,110965637.15,0.31908831908831886,470255199.0,-0.00876381608933463,ts,2020-06-22,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,-0.00876381608933463,17.0,4.0,0.48484848484848486,1.0,2020-06-22,2020
sh603738,2026-08-05,-0.02483495756051557,80.0,2.6825622775800713,0.12628083021166003,-0.35905702196252276,0,1231711093.4,37.63957305550921,0.518468059339994,1231711093.4,0.11863098301595469,870576202.0,0.06761543749999999,tp,2026-08-07,0.02807412500000006,0.16731002327127675,0.03795945312500004,0.16731002327127675,0.047844781250000024,0.16731002327127675,0.057730109375000005,0.16731002327127675,0.06761543749999999,0.16731002327127675,0.07750076562499997,0.16731002327127675,0.08738609374999995,0.16731002327127675,0.10715675000000013,0.16731002327127675,40.0,3.0,0.24528301886792453,0.0,2026-08-07,2026
sh603755,2022-04-22,-0.03871319520174488,72.0,-0.35652663165791443,-0.16683702441794435,0.10117081957370155,1,54371438.4,44.417128843803845,0.2840132734725746,54371438.4,0.3637953651071273,195160239.0,-0.03810094166548483,ts,2022-04-25,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,-0.03810094166548483,18.0,5.0,0.25,0.0,2022-04-25,2022
sh603757,2026-08-05,-0.02010050251256279,44.0,2.6918414918414917,0.12639839571111477,-0.24885413858182803,0,1070444105.65,24.40274819517396,0.29911949685534595,1070444105.65,0.27522096921670225,518961683.0,0.06761543749999999,tp,2026-08-06,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.07000529704670333,0.07000529704670333,41.0,3.0,0.24074074074074073,0.0,2026-08-06,2026
